WIKI/AAPL - Adj. Close,WIKI/MSFT - Adj. Close,WIKI/XOM - Adj. Close,WIKI/JNJ - Adj. Close,WIKI/GE - Adj. Close,WIKI/WFC - Adj. Close,WIKI/BRK_B - Adj. Close,WIKI/JPM - Adj. Close,WIKI/T - Adj. Close,WIKI/PFE - Adj. Close,WIKI/AMZN - Adj. Close,WIKI/PG - Adj. Close,WIKI/FB - Adj. Close,WIKI/VZ - Adj. Close,WIKI/GOOGL - Adj. Close,WIKI/GOOG - Adj. Close,WIKI/BAC - Adj. Close,WIKI/C - Adj. Close,WIKI/DIS - Adj. Close,WIKI/GILD - Adj. Close,WIKI/KO - Adj. Close,WIKI/CVX - Adj. Close,WIKI/MRK - Adj. Close,WIKI/HD - Adj. Close,WIKI/CMCSA - Adj. Close,WIKI/V - Adj. Close,WIKI/PEP - Adj. Close,WIKI/IBM - Adj. Close,WIKI/INTC - Adj. Close,WIKI/CSCO - Adj. Close,WIKI/PM - Adj. Close,WIKI/AGN - Adj. Close,WIKI/ORCL - Adj. Close,WIKI/CVS - Adj. Close,WIKI/AMGN - Adj. Close,WIKI/UNH - Adj. Close,WIKI/ABBV - Adj. Close,WIKI/MO - Adj. Close,WIKI/MDT - Adj. Close,WIKI/WMT - Adj. Close,WIKI/BMY - Adj. Close,WIKI/SLB - Adj. Close,WIKI/CELG - Adj. Close,WIKI/QCOM - Adj. Close,WIKI/MCD - Adj. Close,WIKI/MMM - Adj. Close,WIKI/MA - Adj. Close,WIKI/BA - Adj. Close,WIKI/SBUX - Adj. Close,WIKI/AIG - Adj. Close,WIKI/LLY - Adj. Close,WIKI/NKE - Adj. Close,WIKI/HON - Adj. Close,WIKI/UTX - Adj. Close,WIKI/GS - Adj. Close,WIKI/WBA - Adj. Close,WIKI/USB - Adj. Close,WIKI/UNP - Adj. Close,WIKI/BIIB - Adj. Close,WIKI/MDLZ - Adj. Close,WIKI/UPS - Adj. Close,WIKI/ABT - Adj. Close,WIKI/AXP - Adj. Close,WIKI/PCLN - Adj. Close,WIKI/LOW - Adj. Close,WIKI/COST - Adj. Close,WIKI/COP - Adj. Close,WIKI/ACN - Adj. Close,WIKI/TWX - Adj. Close,WIKI/ESRX - Adj. Close,WIKI/KMI - Adj. Close,WIKI/OXY - Adj. Close,WIKI/MET - Adj. Close,WIKI/SPG - Adj. Close,WIKI/F - Adj. Close,WIKI/LMT - Adj. Close,WIKI/DHR - Adj. Close,WIKI/CL - Adj. Close,WIKI/MS - Adj. Close,WIKI/TWC - Adj. Close,WIKI/HPQ - Adj. Close,WIKI/TMO - Adj. Close,WIKI/TXN - Adj. Close,WIKI/TGT - Adj. Close,WIKI/DUK - Adj. Close,WIKI/NFLX - Adj. Close,WIKI/FOXA - Adj. Close,WIKI/EMC - Adj. Close,WIKI/TJX - Adj. Close,WIKI/DOW - Adj. Close,WIKI/PNC - Adj. Close,WIKI/DD - Adj. Close,WIKI/MON - Adj. Close,WIKI/CAT - Adj. Close,WIKI/MCK - Adj. Close,WIKI/BK - Adj. Close,WIKI/GD - Adj. Close,WIKI/NEE - Adj. Close,WIKI/KHC - Adj. Close,WIKI/EOG - Adj. Close,WIKI/PSX - Adj. Close,WIKI/COF - Adj. Close,WIKI/CRM - Adj. Close,WIKI/D - Adj. Close,WIKI/AET - Adj. Close,WIKI/GM - Adj. Close,WIKI/FDX - Adj. Close,WIKI/SO - Adj. Close,WIKI/AMT - Adj. Close,WIKI/KMB - Adj. Close,WIKI/REGN - Adj. Close,WIKI/PYPL - Adj. Close,WIKI/ALXN - Adj. Close,WIKI/CTSH - Adj. Close,WIKI/BLK - Adj. Close,WIKI/ADBE - Adj. Close,WIKI/ANTM - Adj. Close,WIKI/PRU - Adj. Close,WIKI/APC - Adj. Close,WIKI/ADP - Adj. Close,WIKI/CI - Adj. Close,WIKI/DAL - Adj. Close,WIKI/SCHW - Adj. Close,WIKI/RAI - Adj. Close,WIKI/YUM - Adj. Close,WIKI/GIS - Adj. Close,WIKI/KR - Adj. Close,WIKI/LYB - Adj. Close,WIKI/HAL - Adj. Close,WIKI/ACE - Adj. Close,WIKI/AVGO - Adj. Close,WIKI/WMB - Adj. Close,WIKI/EMR - Adj. Close,WIKI/PCP - Adj. Close,WIKI/NOC - Adj. Close,WIKI/TRV - Adj. Close,WIKI/RTN - Adj. Close,WIKI/VRTX - Adj. Close,WIKI/PX - Adj. Close,WIKI/VLO - Adj. Close,WIKI/EBAY - Adj. Close,WIKI/CME - Adj. Close,WIKI/STT - Adj. Close,WIKI/BDX - Adj. Close,WIKI/SYK - Adj. Close,WIKI/ECL - Adj. Close,WIKI/PSA - Adj. Close,WIKI/MMC - Adj. Close,WIKI/BBT - Adj. Close,WIKI/ITW - Adj. Close,WIKI/CCI - Adj. Close,WIKI/YHOO - Adj. Close,WIKI/BRCM - Adj. Close,WIKI/ADM - Adj. Close,WIKI/CB - Adj. Close,WIKI/HUM - Adj. Close,WIKI/DE - Adj. Close,WIKI/CAH - Adj. Close,WIKI/CSX - Adj. Close,WIKI/AAL - Adj. Close,WIKI/APD - Adj. Close,WIKI/JCI - Adj. Close,WIKI/PRGO - Adj. Close,WIKI/ETN - Adj. Close,WIKI/AEP - Adj. Close,WIKI/MHFI - Adj. Close,WIKI/EXC - Adj. Close,WIKI/AON - Adj. Close,WIKI/EQR - Adj. Close,WIKI/PPG - Adj. Close,WIKI/MPC - Adj. Close,WIKI/ICE - Adj. Close,WIKI/AFL - Adj. Close,WIKI/HCA - Adj. Close,WIKI/VFC - Adj. Close,WIKI/LUV - Adj. Close,WIKI/BHI - Adj. Close,WIKI/ORLY - Adj. Close,WIKI/TEL - Adj. Close,WIKI/ALL - Adj. Close,WIKI/PCG - Adj. Close,WIKI/DFS - Adj. Close,WIKI/NSC - Adj. Close,WIKI/SYY - Adj. Close,WIKI/INTU - Adj. Close,WIKI/AZO - Adj. Close,WIKI/BSX - Adj. Close,WIKI/ZTS - Adj. Close,WIKI/HCN - Adj. Close,WIKI/CCL - Adj. Close,WIKI/DG - Adj. Close,WIKI/SRE - Adj. Close,WIKI/CMG - Adj. Close,WIKI/AVB - Adj. Close,WIKI/DLPH - Adj. Close,WIKI/STZ - Adj. Close,WIKI/GLW - Adj. Close,WIKI/WM - Adj. Close,WIKI/BAX - Adj. Close,WIKI/PCAR - Adj. Close,WIKI/ABC - Adj. Close,WIKI/STI - Adj. Close,WIKI/PPL - Adj. Close,WIKI/LB - Adj. Close,WIKI/EA - Adj. Close,WIKI/CBS - Adj. Close,WIKI/AMP - Adj. Close,WIKI/CMI - Adj. Close,WIKI/MYL - Adj. Close,WIKI/PEG - Adj. Close,WIKI/MNST - Adj. Close,WIKI/SHW - Adj. Close,WIKI/FISV - Adj. Close,WIKI/ROST - Adj. Close,WIKI/PLD - Adj. Close,WIKI/STJ - Adj. Close,WIKI/AMAT - Adj. Close,WIKI/M - Adj. Close,WIKI/FIS - Adj. Close,WIKI/SE - Adj. Close,WIKI/HIG - Adj. Close,WIKI/BXLT - Adj. Close,WIKI/EIX - Adj. Close,WIKI/CERN - Adj. Close,WIKI/TROW - Adj. Close,WIKI/ISRG - Adj. Close,WIKI/ED - Adj. Close,WIKI/PXD - Adj. Close,WIKI/IP - Adj. Close,WIKI/MCO - Adj. Close,WIKI/VTR - Adj. Close,WIKI/EL - Adj. Close,WIKI/CAG - Adj. Close,WIKI/WDC - Adj. Close,WIKI/MU - Adj. Close,WIKI/ZBH - Adj. Close,WIKI/ADI - Adj. Close,WIKI/BXP - Adj. Close,WIKI/HCP - Adj. Close,WIKI/XEL - Adj. Close,WIKI/APA - Adj. Close,WIKI/DLTR - Adj. Close,WIKI/NLSN - Adj. Close,WIKI/SWKS - Adj. Close,WIKI/SIAL - Adj. Close,WIKI/K - Adj. Close,WIKI/DVN - Adj. Close,WIKI/NOV - Adj. Close,WIKI/OMC - Adj. Close,WIKI/ROP - Adj. Close,WIKI/STX - Adj. Close,WIKI/APH - Adj. Close,WIKI/FITB - Adj. Close,WIKI/UA - Adj. Close,WIKI/PGR - Adj. Close,WIKI/GGP - Adj. Close,WIKI/ADS - Adj. Close,WIKI/MJN - Adj. Close,WIKI/BEN - Adj. Close,WIKI/MTB - Adj. Close,WIKI/ENDP - Adj. Close,WIKI/SWK - Adj. Close,WIKI/HSP - Adj. Close,WIKI/WRK - Adj. Close,WIKI/EQIX - Adj. Close,WIKI/NTRS - Adj. Close,WIKI/BF_B - Adj. Close,WIKI/VNO - Adj. Close,WIKI/TYC - Adj. Close,WIKI/CTL - Adj. Close,WIKI/EW - Adj. Close,WIKI/ROK - Adj. Close,WIKI/WEC - Adj. Close,WIKI/ES - Adj. Close,WIKI/PH - Adj. Close,WIKI/IVZ - Adj. Close,WIKI/DPS - Adj. Close,WIKI/IR - Adj. Close,WIKI/ALTR - Adj. Close,WIKI/PAYX - Adj. Close,WIKI/VIAB - Adj. Close,WIKI/CLX - Adj. Close,WIKI/MAR - Adj. Close,WIKI/RCL - Adj. Close,WIKI/HES - Adj. Close,WIKI/WY - Adj. Close,WIKI/BCR - Adj. Close,WIKI/ATVI - Adj. Close,WIKI/NBL - Adj. Close,WIKI/ESS - Adj. Close,WIKI/DTE - Adj. Close,WIKI/SYMC - Adj. Close,WIKI/NUE - Adj. Close,WIKI/PFG - Adj. Close,WIKI/CF - Adj. Close,WIKI/FE - Adj. Close,WIKI/HST - Adj. Close,WIKI/GWW - Adj. Close,WIKI/RHT - Adj. Close,WIKI/WHR - Adj. Close,WIKI/LVLT - Adj. Close,WIKI/HSY - Adj. Close,WIKI/DVA - Adj. Close,WIKI/AME - Adj. Close,WIKI/RF - Adj. Close,WIKI/LNC - Adj. Close,WIKI/AAP - Adj. Close,WIKI/CAM - Adj. Close,WIKI/KMX - Adj. Close,WIKI/AKAM - Adj. Close,WIKI/GPC - Adj. Close,WIKI/MOS - Adj. Close,WIKI/UHS - Adj. Close,WIKI/VMC - Adj. Close,WIKI/TSN - Adj. Close,WIKI/MHK - Adj. Close,WIKI/HOT - Adj. Close,WIKI/A - Adj. Close,WIKI/HBI - Adj. Close,WIKI/MSI - Adj. Close,WIKI/SRCL - Adj. Close,WIKI/EQT - Adj. Close,WIKI/LH - Adj. Close,WIKI/WFM - Adj. Close,WIKI/ETR - Adj. Close,WIKI/HOG - Adj. Close,WIKI/MRO - Adj. Close,WIKI/EFX - Adj. Close,WIKI/KEY - Adj. Close,WIKI/TSCO - Adj. Close,WIKI/TSO - Adj. Close,WIKI/LRCX - Adj. Close,WIKI/NVDA - Adj. Close,WIKI/EXPE - Adj. Close,WIKI/HSIC - Adj. Close,WIKI/XL - Adj. Close,WIKI/SJM - Adj. Close,WIKI/SNDK - Adj. Close,WIKI/NWL - Adj. Close,WIKI/FCX - Adj. Close,WIKI/SIG - Adj. Close,WIKI/CCE - Adj. Close,WIKI/CTXS - Adj. Close,WIKI/TAP - Adj. Close,WIKI/XLNX - Adj. Close,WIKI/L - Adj. Close,WIKI/COL - Adj. Close,WIKI/SEE - Adj. Close,WIKI/EMN - Adj. Close,WIKI/TXT - Adj. Close,WIKI/BBY - Adj. Close,WIKI/MAC - Adj. Close,WIKI/ADSK - Adj. Close,WIKI/BBBY - Adj. Close,WIKI/XRX - Adj. Close,WIKI/FAST - Adj. Close,WIKI/MLM - Adj. Close,WIKI/O - Adj. Close,WIKI/XEC - Adj. Close,WIKI/SLG - Adj. Close,WIKI/JWN - Adj. Close,WIKI/KSU - Adj. Close,WIKI/RSG - Adj. Close,WIKI/AMG - Adj. Close,WIKI/DHI - Adj. Close,WIKI/MKC - Adj. Close,WIKI/KSS - Adj. Close,WIKI/MNK - Adj. Close,WIKI/WAT - Adj. Close,WIKI/NTAP - Adj. Close,WIKI/DOV - Adj. Close,WIKI/PNR - Adj. Close,WIKI/BWA - Adj. Close,WIKI/PVH - Adj. Close,WIKI/CHRW - Adj. Close,WIKI/COG - Adj. Close,WIKI/AEE - Adj. Close,WIKI/DGX - Adj. Close,WIKI/LLTC - Adj. Close,WIKI/WU - Adj. Close,WIKI/KIM - Adj. Close,WIKI/HRS - Adj. Close,WIKI/EXPD - Adj. Close,WIKI/HRB - Adj. Close,WIKI/SNA - Adj. Close,WIKI/TIF - Adj. Close,WIKI/WYN - Adj. Close,WIKI/MAS - Adj. Close,WIKI/SPLS - Adj. Close,WIKI/BLL - Adj. Close,WIKI/LEN - Adj. Close,WIKI/CMS - Adj. Close,WIKI/JNPR - Adj. Close,WIKI/NEM - Adj. Close,WIKI/CBG - Adj. Close,WIKI/MCHP - Adj. Close,WIKI/IFF - Adj. Close,WIKI/HBAN - Adj. Close,WIKI/FFIV - Adj. Close,WIKI/LLL - Adj. Close,WIKI/CA - Adj. Close,WIKI/KORS - Adj. Close,WIKI/GPS - Adj. Close,WIKI/DRI - Adj. Close,WIKI/CSC - Adj. Close,WIKI/CPB - Adj. Close,WIKI/UNM - Adj. Close,WIKI/HAS - Adj. Close,WIKI/COH - Adj. Close,WIKI/QRVO - Adj. Close,WIKI/HRL - Adj. Close,WIKI/AES - Adj. Close,WIKI/VAR - Adj. Close,WIKI/CTAS - Adj. Close,WIKI/CPGX - Adj. Close,WIKI/FTI - Adj. Close,WIKI/GT - Adj. Close,WIKI/CNP - Adj. Close,WIKI/KLAC - Adj. Close,WIKI/MAT - Adj. Close,WIKI/CMA - Adj. Close,WIKI/TRIP - Adj. Close,WIKI/IPG - Adj. Close,WIKI/CINF - Adj. Close,WIKI/ETFC - Adj. Close,WIKI/SCG - Adj. Close,WIKI/TSS - Adj. Close,WIKI/OKE - Adj. Close,WIKI/TMK - Adj. Close,WIKI/XRAY - Adj. Close,WIKI/GAS - Adj. Close,WIKI/VRSN - Adj. Close,WIKI/HAR - Adj. Close,WIKI/RHI - Adj. Close,WIKI/NWSA - Adj. Close,WIKI/PHM - Adj. Close,WIKI/LUK - Adj. Close,WIKI/PCL - Adj. Close,WIKI/URI - Adj. Close,WIKI/RL - Adj. Close,WIKI/FLR - Adj. Close,WIKI/JBHT - Adj. Close,WIKI/NRG - Adj. Close,WIKI/DISCK - Adj. Close,WIKI/PNW - Adj. Close,WIKI/ARG - Adj. Close,WIKI/GMCR - Adj. Close,WIKI/RRC - Adj. Close,WIKI/HP - Adj. Close,WIKI/SWN - Adj. Close,WIKI/LEG - Adj. Close,WIKI/WYNN - Adj. Close,WIKI/FLS - Adj. Close,WIKI/NDAQ - Adj. Close,WIKI/ZION - Adj. Close,WIKI/XYL - Adj. Close,WIKI/FTR - Adj. Close,WIKI/POM - Adj. Close,WIKI/ALLE - Adj. Close,WIKI/FMC - Adj. Close,WIKI/AIV - Adj. Close,WIKI/ADT - Adj. Close,WIKI/CVC - Adj. Close,WIKI/PKI - Adj. Close,WIKI/NFX - Adj. Close,WIKI/TGNA - Adj. Close,WIKI/IRM - Adj. Close,WIKI/NI - Adj. Close,WIKI/AVY - Adj. Close,WIKI/MUR - Adj. Close,WIKI/PWR - Adj. Close,WIKI/JEC - Adj. Close,WIKI/SNI - Adj. Close,WIKI/AIZ - Adj. Close,WIKI/NAVI - Adj. Close,WIKI/TE - Adj. Close,WIKI/THC - Adj. Close,WIKI/RIG - Adj. Close,WIKI/PBCT - Adj. Close,WIKI/GRMN - Adj. Close,WIKI/GME - Adj. Close,WIKI/AN - Adj. Close,WIKI/HCBK - Adj. Close,WIKI/R - Adj. Close,WIKI/LM - Adj. Close,WIKI/ESV - Adj. Close,WIKI/TDC - Adj. Close,WIKI/CHK - Adj. Close,WIKI/FLIR - Adj. Close,WIKI/PBI - Adj. Close,WIKI/DISCA - Adj. Close,WIKI/PDCO - Adj. Close,WIKI/DNB - Adj. Close,WIKI/FSLR - Adj. Close,WIKI/CNX - Adj. Close,WIKI/OI - Adj. Close,WIKI/URBN - Adj. Close,WIKI/FOSL - Adj. Close,WIKI/GNW - Adj. Close,WIKI/JOY - Adj. Close,WIKI/DO - Adj. Close
98.934929097904,42.45537526321037,93.547159990278,96.98672044619623,23.993236583896437,49.682998040253,137.96,56.041213835173394,31.810049680131,27.03521766530468,342.38,77.18225165173419,76.68,49.77,588.63,577.33,15.878678421561,51.321716297023755,88.904611708101,106.31595442496959,38.484938074042,117.27357999573,55.6358232084882,87.057102149512,52.72642780861038,52.810186807436,86.106821260004,177.4926940564442,32.2654712738329,23.146302504462373,77.01247011231986,229.07,40.33145761147674,77.263330697843,132.39638070413,84.193632395539,51.256794688521,39.447373891467514,61.20084636498522,72.512493943968,47.905568951044,102.87120616404,95.09,69.850091401945,86.270189773682,136.11267297672782,74.32967000090582,120.05387106596,37.935129791702,54.413685485963,59.98311799381608,38.651299872172,91.044002211797,104.30871756942,174.18168456641,,40.275521774637,100.80803811114,342.68,34.45349744156588,93.083650850942,40.115426068919966,86.885043685835,1254.9,50.76291646332433,114.77571870616244,73.71958616016929,76.814695310863,74.700908082376,73.45,36.30927325851346,89.156323222067,51.51632845926613,160.67653470418,15.67499600938831,162.72002699638,75.516866166698,61.281768859441954,33.11963161507602,143.4311275962,16.069634157956,121.77034478407,45.392146812112,57.069785575118,66.72042676333298,68.08571428571429,34.997742313154966,28.553655120374,59.355105014462,49.88009756323,80.8319625736653,63.102741229018,110.72121818115,100.05052972836,192.81329171985,37.944256372164,117.14754082508814,90.95319569944081,,105.78602144740523,81.53942813589207,78.86507735379432,59.85,65.057623194615,80.363377246943,31.293340817363,147.86606909225,39.488091930227,95.205945895456,95.961387511493,359.5,,169.14,45.88,314.6756336392,72.1,,83.56348016415261,109.89829062755,79.351846532459,94.1685607008761,40.142710695439,28.333629532335,27.766301550365,48.46520384960615,49.8171110975124,24.908826731056536,105.11170483803,64.919871054027,103.48006162025,82.62683483593635,53.647476869878,59.363683863526774,241.24715671117,123.61529417238,90.811579791092,92.158645698899,92.96,125.92031774328,50.178666841633,54.88,68.843636618003,69.558488461125,113.40541244269,80.756605691855,112.61395286239,162.00630350333,50.66662051525533,35.87419466467,84.07880908690954,73.8053996875,39.27,38.90754212248,47.388652878114,84.87365755296268,125.52908306412601,79.020310726505,70.74292730109333,29.759087163993,39.723658354864,125.48616968145,41.882779552115,147.52789379981618,64.92685628900705,50.066104500553,80.79136562913,30.138702005511227,85.57464760672,53.1177249841815,200.26947520593,42.041855426379,36.6042077678867,58.64851695503,70.15,61.867089953668,32.344658331031,66.959900896249,156.6,60.373982385793,59.800539598407,43.79787590798143,61.311974432026,100.83163781224192,36.056295527838,80.76529189201902,536.56,12.59,34.867364981205,60.361475531921215,36.06328940793,62.989372967899,100.32070908163,682.9,145.39517507847,68.200409771361,86.30037169251,19.85850329739355,45.351571129924,72.474606221511,57.91845976336545,75.171266930803,36.71717571994,28.404085828891,58.48071060321824,38.01,57.4441910649,122.03747439602,134.81570353260753,48.68,33.215726315988,29.923333333333332,213.87357603237,64.65,37.105577765806,37.74329990021371,63.287356785763,22.11289664207,58.17468927479396,55.077924351145306,39.244087170579,35.556031113582,,55.602271680645,58.06,76.889668668385,474.06,52.936343353276,205.03459329692774,44.544248914700304,90.34857027200319,60.823489849904,74.604407274954,30.715481594965,96.256817273748,31.51,,48.207902947131,111.47219244941,37.85601563032649,29.528069375615,100.16,54.46,44.25524090471352,55.172736727157,103.64429004243,60.752892433589,72.05713260385,78.613100418481,67.92884408414133,148.57602687748,55.136357556341,51.257280647704,19.300856022837905,35.565,23.815576015925537,23.0365579293632,263.63047265895,91.41606819957235,54.643115656792325,118.15168776551,63.82,86.932695734642,54.22,,201.70182458243,67.079382311503,90.305429439189,102.53290958419,41.910738393097,35.834399661515,48.79,112.12757481045,42.129615792792,44.710351807559064,110.42589998362598,38.079649620043845,59.374894221433,57.420207775397,34.952889432962,38.89261519746575,78.332567177794,83.56387121951283,67.27998685529539,62.049588921332,96.80707683556804,31.998320548885,148.05181674763,23.310991688004,68.3046490362301,183.08837739421,72.847663655962,23.34926203313,50.133524527224466,50.511444454377,47.744648518519334,30.671875880010596,20.648488942605752,236.27708331651633,61.3,147.56381003384,44.9,86.87590511763712,74.58,52.031629736397,9.7679317201546,53.041927040451874,137.44765490784,73.77,51.88,60.69,82.312813988241,44.082856858948,114.00473456674,62.185646261879,37.790049210832,146.07,82.213252351562,56.735812456549,101.41635470373,56.12500576591749,119.41,97.2104215653672,106.55,37.933133682811,68.98022472212244,59.936212515703154,38.891131047705656,76.713408451537,12.957759785357,65.99374358594,61.261837070325,69.187510827778,19.077658615661,86.6594796401678,119.8,33.268187431081,99.339750356191,94.430186513808,32.509327416196,34.286031419191566,115.66767960671,45.655169790864,70.56,71.16586670823,39.754340577688,42.990153365524,73.94635601626294,35.690697796583,78.82582708811454,38.295239849793,29.233905690677,57.6648546987869,53.46,63.788037186525,13.139348164577,42.446553598122115,127.61758466276,41.213060423955,141.2351350218,104.1671056224,66.517713447447,112.73165011722855,37.125596826237,211.15,21.287434309796,66.903967371733,54.068747026915,82.3,103.88,39.93708909127659,84.362472188911,64.36371868290159,61.211458809842,115.93569904857982,65.975515207166,33.10809097474686,36.527079863152,60.784682350321,42.305786685778074,16.350347291332,21.624082883334925,66.76442489581679,40.112939033314,31.261769434452,121.6527279693,98.09865041334,77.42086266116,20.145412462932086,11.736397710973,64.541215973095,38.79351079693742,28.164214417303935,22.374059076195,26.118570192021,31.78,45.67551542381439,97.23762894852474,9.379166170041128,125.73,105.15836660616925,26.789804764614,80.54,43.375695939119765,44.926246606038,59.575921332424,42.22389594479572,35.457391613442,49.70030660506724,33.485044375634,,24.54756793522972,13.982731377288,85.11,65.03074863748,,60.38,25.165572050507087,22.187947615743415,57.71718588449214,30.5844631022445,49.498337888066,99.44,18.594623096338,45.255522470014,22.29,48.206142073784,30.769605558678,61.08108704359326,53.440084882908,47.344849238135,50.80002335937,57.19,111.20355521428664,48.925899842770825,17.02095798425152,18.19913809437428,24.198111011806,39.373326130356,118.84,164.16306886625,71.182946342145,74.797041400665,28.834059561814154,43.61,51.716634313126505,108.24984664819,131.5473983283,75.70779506617436,94.06175886073558,40.46,33.173219110824235,175.46901660152,74.60589778472848,41.9220616236946,28.871370836967,36.818756202959,5.709582915198582,26.663368611754,51.489054313006,63.93226476667348,32.658009567794,35.816088015325,18.00511431017,44.30999549361266,43.88,,28.28496792988669,14.408312615241435,46.213895159107,55.44926616677219,36.96,53.62,77.910467926473,64.409305233069,16.190125569583,17.174083815401,60.76,34.77739027470708,13.62760039731989,47.522735019376,39.682706834962,54.04,9.8706260569897,88.26625784036634,47.04695787324836,46.157148921349,45.84,26.392794435914,32.66850665014783,25.13236811561682,44.01,38.614773669037355,114.61675573576,69.405,39.748847698285,31.08,39.79,101.905,14.22,61.75418289914,41.155628464163534
