Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0262,352.18,13667,$4813244,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0677,151.11,82103,$12406584,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0115,25.55,82354,$2104145,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0768,163.66,86095,$14090308,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0195,34.62,103075,$3568457,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0446,74.14,110252,$8174083,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0536,81.21,121018,$9827872,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0446,66.52,122829,$8170585,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
MIL.,MILLIPORE CORP,Equity,0.0483,70.21,126137,$8856079,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0193,27.92,126867,$3542127,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0485,69.81,127275,$8885068,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0376,53.54,128933,$6903073,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0205,28.74,130981,$3764394,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0215,28.66,137392,$3937655,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0384,50.04,140772,$7044231,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0632,81.88,141560,$11590933,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2563,311.11,151042,$46990677,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
WYNN,WYNN RESORTS LTD,Equity,0.0298,35.30,154897,$5467864,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0716,83.05,158087,$13129125,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0162,18.80,158191,$2973991,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0301,34.54,159615,$5513102,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0121,13.68,162016,$2216379,-,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.1503,167.31,164771,$27567836,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0343,37.90,165884,$6287004,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.1034,114.24,165940,$18956986,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0390,42.56,168001,$7150123,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0520,56.65,168423,$9541163,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0286,29.99,174748,$5240693,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0153,15.85,177085,$2806797,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0321,32.72,180019,$5890222,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
SWK,STANLEY WORKS,Equity,0.0333,33.84,180333,$6102469,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0554,55.94,181573,$10157194,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0518,50.93,186637,$9505422,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
BIG,BIG LOTS INC.,Equity,0.0216,21.03,188327,$3960517,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0380,37.04,188352,$6976558,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0543,51.53,193205,$9955854,-,Industrials,2860826,US8589121081,NASDAQ
TIE,TITANIUM METALS CORP.,Equity,0.0098,9.19,194566,$1788062,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
MEE,MASSEY ENERGY CO.,Equity,0.0207,19.54,194686,$3804164,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0277,25.39,200411,$5088435,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0609,55.35,201866,$11173283,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0267,24.09,203085,$4892318,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0313,27.83,206069,$5734900,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
CIEN,CIENA CORP,Equity,0.0116,10.35,206273,$2134926,-,Information Technology,B1FLZ21,US1717793095,New York Stock Exchange Inc.
