Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0186,435.90,12128,$5286595,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0606,282.38,61124,$17260195,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.0666,266.79,71113,$18972237,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1093,349.70,88969,$31112459,-,Health Care,2871301,US46120E6023,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0301,85.97,99645,$8566481,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
NFLX,NETFLIX INC,Equity,0.0820,232.67,100408,$23361929,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
GAS.2,NICOR INC,Equity,0.0203,55.43,104193,$5775418,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2161,547.01,112494,$61535343,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0328,82.18,113686,$9342715,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0220,53.50,117173,$6268756,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0607,139.57,123797,$17278347,-,Information Technology,B1HMF22,US3364331070,NASDAQ
FLS,FLOWSERVE CORP,Equity,0.0567,126.62,127499,$16143923,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0289,61.77,133322,$8235300,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0710,151.60,133430,$20227988,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0262,52.90,140972,$7457419,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0174,33.91,146423,$4965204,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0687,130.77,149617,$19565415,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1594,295.77,153426,$45378808,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0424,75.87,158994,$12062875,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0272,48.53,159367,$7734081,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0610,107.25,161838,$17357126,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0811,141.55,163076,$23083408,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0507,88.28,163441,$14428571,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.0692,120.18,163937,$19701949,-,Health Care,2185284,US1567821046,NASDAQ
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0709,120.35,167841,$20199664,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0418,69.45,171343,$11899771,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0249,41.11,172663,$7098176,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0467,76.80,173104,$13294387,-,Health Care,2185143,US1567081096,NASDAQ
WHR,WHIRLPOOL CORP,Equity,0.0526,86.18,173832,$14980842,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
