Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
HII,HUNTINGTON INGALLS INDUSTRIES INC.,Equity,0.0001,41.50,560,$23240,-,Industrials,B40SSC9,US4464131063,New York Stock Exchange Inc.
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0192,437.56,11843,$5182023,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0604,273.56,59699,$16331258,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1073,333.46,86979,$29004017,-,Health Care,2871301,US46120E6023,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0298,82.65,97365,$8047217,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
NFLX,NETFLIX INC,Equity,0.0862,237.33,98128,$23288718,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
GAS.2,NICOR INC,Equity,0.0202,53.70,101818,$5467627,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2061,506.44,109969,$55692700,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0330,80.24,111121,$8916349,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0214,50.60,114513,$5794358,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0720,160.84,120947,$19453115,-,Information Technology,B1HMF22,US3364331070,NASDAQ
FLS,FLOWSERVE CORP,Equity,0.0594,128.80,124554,$16042555,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0290,60.06,130282,$7824737,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0664,137.68,130390,$17952095,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0281,55.07,137742,$7585452,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0187,35.37,143098,$5061376,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0669,123.65,146197,$18077259,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1673,301.55,149956,$45219232,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0447,77.70,155384,$12073337,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0270,46.82,155757,$7292543,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0581,99.32,158133,$15705770,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0807,136.79,159371,$21800359,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0502,84.93,159736,$13566378,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.0659,111.20,160232,$17817798,-,Health Care,2185284,US1567821046,NASDAQ
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0750,123.54,164041,$20265625,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0412,66.42,167448,$11121896,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0271,43.43,168673,$7325468,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0474,75.78,169114,$12815459,-,Health Care,2185143,US1567081096,NASDAQ
WHR,WHIRLPOOL CORP,Equity,0.0536,85.36,169842,$14497713,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.0800,127.25,169909,$21620920,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
TMK,TORCHMARK CORP,Equity,0.0428,66.48,174169,$11578755,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0326,50.51,174599,$8818995,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0241,37.04,175618,$6504891,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0414,62.30,179393,$11176184,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
FFIV,F5 NETWORKS INC,Equity,0.0685,102.57,180438,$18507526,-,Information Technology,2427599,US3156161024,NASDAQ
BCR,C R BARD INC,Equity,0.0698,99.31,190080,$18876845,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0626,88.67,190875,$16924886,-,Industrials,2860826,US8589121081,NASDAQ
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0855,120.08,192369,$23099670,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0705,98.53,193474,$19062993,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0424,58.70,195013,$11447263,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.0618,83.99,198955,$16710230,-,Materials,2804211,US8243481061,New York Stock Exchange Inc.
TIE,TITANIUM METALS CORP.,Equity,0.0138,18.58,201358,$3741232,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0277,37.13,201583,$7484777,-,Information Technology,2650748,US6700081010,NASDAQ
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0375,50.09,202350,$10135712,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
WAT,WATER CORP CORP,Equity,0.0656,86.90,204136,$17739418,-,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0205,26.75,206947,$5535832,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
ROP,ROPER TECHNOLOGIES INC,Equity,0.0682,86.46,213050,$18420303,-,Industrials,2749602,US7766961061,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.0255,32.19,214014,$6889111,-,Health Care,2672689,US7033951036,NASDAQ
DVA,DAVITA INC,Equity,0.0679,85.51,214572,$18348052,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.2014,251.72,216213,$54425136,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.0553,67.72,220553,$14935849,-,Materials,2526117,US01741R1023,New York Stock Exchange Inc.
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.0762,92.13,223519,$20592805,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.0319,38.51,223676,$8613763,-,Financials,2331430,US04621X1081,New York Stock Exchange Inc.
BF.B,BROWN FORMAN CORP CLASS B,Equity,0.0582,68.30,230397,$15736115,-,Consumer Staples,2146838,US1156372096,New York Stock Exchange Inc.
MEE,MASSEY ENERGY CO.,Equity,0.0585,68.36,231239,$15807498,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.0457,52.97,233090,$12346777,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.
JOY,JOY GLOBAL INC,Equity,0.0856,98.81,234206,$23141895,-,Industrials,2781905,US4811651086,New York Stock Exchange Inc.
RSHCQ,RS LEGACY CORP,Equity,0.0132,15.01,236770,$3553918,-,Consumer Discretionary,2871505,US7504381036,Non-Nms Quotation Service (Nnqs)
HP,HELMERICH & PAYNE INC,Equity,0.0604,68.69,237635,$16323148,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.
AVY,AVERY DENNISON CORP,Equity,0.0371,41.96,238881,$10023447,-,Industrials,2066408,US0536111091,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.0592,66.88,239208,$15998231,-,Utilities,2130109,US6826801036,New York Stock Exchange Inc.
BMS,BEMIS INC,Equity,0.0290,32.81,239262,$7850186,-,Materials,2090173,US0814371052,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0385,42.79,243143,$10404089,-,Utilities,2048804,US7234841010,New York Stock Exchange Inc.
AKS,AK STEEL HOLDING CORP.,Equity,0.0144,15.78,246433,$3888713,-,Materials,2067735,US0015471081,New York Stock Exchange Inc.
LLL,L-3 COMMUNICATIONS HOLDINGS INC,Equity,0.0733,78.31,253000,$19812430,-,Industrials,2247366,US5024241045,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0246,26.27,253383,$6656371,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.
SCG,SCANA CORP,Equity,0.0370,39.37,254206,$10008090,-,Utilities,2545844,US80589M1027,New York Stock Exchange Inc.
EL,ESTEE LAUDER INC CLASS A,Equity,0.0913,96.36,255944,$24662764,-,Consumer Staples,2320524,US5184391044,New York Stock Exchange Inc.
PLL,PALL CORP,Equity,0.0550,57.61,258087,$14868392,-,Industrials,2668804,US6964293079,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.0982,101.92,260293,$26529063,-,Energy,2690830,US7237871071,New York Stock Exchange Inc.
AIV,APARTMENT INVESTMENT & MANAGEMENT,Equity,0.0249,25.47,263871,$6720794,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.
CRM,SALESFORCE.COM INC,Equity,0.1307,133.58,264333,$35309602,-,Information Technology,2310525,US79466L3024,New York Stock Exchange Inc.
SJM,JM SMUCKER,Equity,0.0703,71.39,266068,$18994595,-,Consumer Staples,2951452,US8326964058,New York Stock Exchange Inc.
ROST,ROSS STORES INC,Equity,0.0700,71.12,266133,$18927379,-,Consumer Discretionary,2746711,US7782961038,NASDAQ
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.0672,67.64,268331,$18149909,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.
FTI,FMC TECHNOLOGIES INC,Equity,0.0939,94.48,268542,$25371848,-,Energy,2763561,US30249U1016,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0880,88.47,268740,$23775428,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
SUN,SUNOCO INC.,Equity,0.0454,45.59,269358,$12280031,-,Energy,2859868,US86764P1093,New York Stock Exchange Inc.
SIAL,SIGMA ALDRICH CORP,Equity,0.0642,63.64,272552,$17345209,-,Materials,2807566,US8265521018,NASDAQ
EFX,EQUIFAX INC,Equity,0.0394,38.85,274334,$10657876,-,Industrials,2319146,US2944291051,New York Stock Exchange Inc.
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.0425,41.71,275155,$11476715,-,Consumer Discretionary,2043694,US0376041051,NASDAQ
GR,GOODRICH CORP,Equity,0.0889,85.53,280755,$24012975,-,Industrials,2377809,US3823881061,New York Stock Exchange Inc.
WPI,WATSON PHARMACEUTICALS,Equity,0.0583,56.01,281254,$15753037,-,Health Care,2943545,US9426831031,New York Stock Exchange Inc.
RDC,ROWAN COMPANIES PLC,Equity,0.0462,44.18,282413,$12477006,-,Energy,2753197,US7793821007,New York Stock Exchange Inc.
JEC,JACOBS ENGINEERING GROUP INC,Equity,0.0538,51.43,282478,$14527844,-,Industrials,2469052,US4698141078,New York Stock Exchange Inc.
FDO,FAMILY DOLLAR STORES INC,Equity,0.0536,51.32,282482,$14496976,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.0642,61.44,282498,$17356677,-,Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.
CTAS,CINTAS CORP,Equity,0.0316,30.27,282555,$8552940,-,Industrials,2197137,US1729081059,NASDAQ
HRS,HARRIS CORP,Equity,0.0525,49.60,285909,$14181086,-,Information Technology,2412001,US4138751056,New York Stock Exchange Inc.
URBN,URBAN OUTFITTERS INC,Equity,0.0316,29.83,285958,$8530127,-,Consumer Discretionary,2933438,US9170471026,NASDAQ
VMC,VULCAN MATERIALS,Equity,0.0487,45.60,288468,$13154141,-,Materials,2931205,US9291601097,New York Stock Exchange Inc.
MWW,MONSTER WORLDWIDE INC.,Equity,0.0171,15.90,290699,$4622114,-,Information Technology,2892045,US6117421072,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.0526,47.83,297048,$14207806,-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
NFX,NEWFIELD EXPLORATION,Equity,0.0845,76.01,300264,$22823067,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.
CLF,CLIFFS NATURAL RESOURCES INC.,Equity,0.1101,98.28,302740,$29753287,-,Materials,2202707,US18683K1016,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.0531,46.84,306263,$14345359,-,Consumer Discretionary,2414580,US4180561072,NASDAQ
CLX,CLOROX,Equity,0.0797,70.07,307576,$21551850,-,Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.0561,49.13,308661,$15164515,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
MOLX,MOLEX INC.,Equity,0.0287,25.12,308829,$7757784,-,Information Technology,2599142,US6085541018,NASDAQ
HRL,HORMEL FOODS CORP,Equity,0.0319,27.84,309682,$8621547,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
PSA,PUBLIC STORAGE REIT,Equity,0.1282,110.91,312378,$34645844,-,Financials,2852533,US74460D1090,New York Stock Exchange Inc.
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.0671,57.46,315438,$18125067,-,Consumer Discretionary,B65LWX6,US67103H1077,NASDAQ
XRAY,DENTSPLY SIRONA INC,Equity,0.0435,36.99,318056,$11764891,-,Health Care,2364339,US2490301072,NASDAQ
ROK,ROCKWELL AUTOMATION INC,Equity,0.1116,94.65,318661,$30161264,-,Industrials,2754060,US7739031091,New York Stock Exchange Inc.
BXP,BOSTON PROPERTIES REIT INC,Equity,0.1119,94.85,318737,$30232204,-,Financials,2019479,US1011211018,New York Stock Exchange Inc.
TSO,TESORO CORP.,Equity,0.0318,26.83,319815,$8580636,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.
PCP,PRECISION CASTPARTS CORP,Equity,0.1748,147.18,320977,$47241395,-,Industrials,2699514,US7401891053,-
AIG*,AMERICAN INTERNATIONAL GROUP INC,Equity,0.0417,35.14,320989,$11279553,-,Financials,B00PHX6,US0268747849,Bolsa Mexicana De Valores (Mexican Stock Exchange)
USX1,US STEEL CORP CORP,Equity,0.0641,53.94,321331,$17332594,-,Materials,B1C5WK3,US9129091081,Deutsche Boerse Ag
BEN,FRANKLIN RESOURCES INC,Equity,0.1502,125.08,324493,$40587584,-,Financials,2350684,US3546131018,New York Stock Exchange Inc.
LO,LORILLARD INC,Equity,0.1145,95.01,325801,$30954353,-,Consumer Staples,B39GHT7,US5441471019,New York Stock Exchange Inc.
FISV,FISERV INC,Equity,0.0758,62.72,326460,$20475571,-,Information Technology,2342034,US3377381088,NASDAQ
RHI,ROBERT HALF,Equity,0.0370,30.60,326969,$10005251,-,Industrials,2110703,US7703231032,New York Stock Exchange Inc.
LEG,LEGGETT & PLATT INC,Equity,0.0297,24.50,327227,$8017062,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.
FAST,FASTENAL,Equity,0.0791,64.83,329538,$21363949,-,Industrials,2332262,US3119001044,NASDAQ
WFM,WHOLE FOODS MARKET INC,Equity,0.0804,65.90,329762,$21731316,-,Consumer Staples,2963899,US9668371068,NASDAQ
EQT,EQT CORP,Equity,0.0615,49.90,333296,$16631470,-,Energy,2319414,US26884L1098,New York Stock Exchange Inc.
CVH,COVENTRY HEALTH CARE INC,Equity,0.0395,31.89,334549,$10668768,-,Health Care,2232696,US2228621049,New York Stock Exchange Inc.
NDAQ,NASDAQ INC,Equity,0.0320,25.84,335189,$8661284,-,Financials,2965107,US6311031081,NASDAQ
GME,GAMESTOP CORP CLASS A,Equity,0.0282,22.52,338356,$7619777,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.
LM,LEGG MASON INC,Equity,0.0454,36.09,340272,$12280416,-,Financials,2510615,US5249011058,New York Stock Exchange Inc.
FO,FORTUNE BRANDS INC,Equity,0.0785,61.89,342879,$21220781,-,Consumer Discretionary,2024774,US3496311016,New York Stock Exchange Inc.
HSY,HERSHEY FOODS,Equity,0.0695,54.35,345483,$18777001,-,Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.
COL,ROCKWELL COLLINS INC,Equity,0.0831,64.83,346591,$22469495,-,Industrials,2767228,US7743411016,New York Stock Exchange Inc.
CSC,COMPUTER SCIENCES CORP,Equity,0.0625,48.73,346605,$16890062,-,Information Technology,2215200,US2053631048,New York Stock Exchange Inc.
DGX,QUEST DIAGNOSTICS INC,Equity,0.0744,57.72,348201,$20098162,-,Health Care,2702791,US74834L1008,New York Stock Exchange Inc.
GPC,GENUINE PARTS,Equity,0.0699,53.64,352384,$18901878,-,Consumer Discretionary,2367480,US3724601055,New York Stock Exchange Inc.
