Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.1250,110.52,24682619,$2727923052,2727923051.88,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.4641,60.26,35694995,$2150980399,2150980398.70,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.8996,87.30,18994419,$1658212779,1658212778.70,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.5979,111.30,12532145,$1394827739,1394827738.50,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.5686,157.44,8697185,$1369284806,1369284806.40,Financials,2073390,US0846707026,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.5498,750.57,1802453,$1352867148,1352867148.21,Consumer Discretionary,2000019,US0231351067,NASDAQ
JPM,JPMORGAN CHASE & CO,Equity,1.5195,80.17,16545426,$1326446802,1326446802.42,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.4465,30.76,41048631,$1262655890,1262655889.56,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.4435,118.42,10640713,$1260073233,1260073233.46,Information Technology,B7TL820,US30303M1027,NASDAQ
WFC,WELLS FARGO,Equity,1.2610,52.92,20800965,$1100787068,1100787067.80,Financials,2649100,US9497461015,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.2471,38.63,28180467,$1088611440,1088611440.21,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
GOOGL,ALPHABET INC CLASS A,Equity,1.2004,775.88,1350537,$1047854648,1047854647.56,Information Technology,BYVY8G0,US02079K3059,NASDAQ
GOOG,ALPHABET INC CLASS C,Equity,1.1755,758.04,1353624,$1026101137,1026101136.96,Information Technology,BYY88Y7,US02079K1079,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.1548,82.46,12224713,$1008049834,1008049833.98,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,1.1310,21.12,46745210,$987258835,987258835.20,Financials,2295677,US0605051046,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.1044,111.56,8641653,$964062809,964062808.68,Energy,2838555,US1667641005,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0674,49.90,18672437,$931754606,931754606.30,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.0230,32.14,27785019,$893010511,893010510.66,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8879,61.19,12666590,$775068642,775068642.10,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.8763,69.51,11004722,$764938226,764938226.22,Consumer Discretionary,2044545,US20030N1019,NASDAQ
INTC,INTEL CORPORATION CORP,Equity,0.8615,34.70,21671398,$751997511,751997510.60,Information Technology,2463247,US4581401001,NASDAQ
C,CITIGROUP INC,Equity,0.8597,56.39,13308744,$750480074,750480074.16,Financials,2297907,US1729674242,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.8390,129.40,5659804,$732378638,732378637.60,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.8225,40.35,17793500,$717967725,717967725.00,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.7913,158.32,4362703,$690703139,690703138.96,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.7871,29.82,23039780,$687046240,687046239.60,Information Technology,2198163,US17275R1023,NASDAQ
DIS,WALT DISNEY,Equity,0.7690,99.12,6772699,$671309925,671309924.88,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.7654,77.32,8641315,$668146476,668146475.80,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7560,100.10,6592467,$659905947,659905946.70,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.7405,162.22,3984461,$646359263,646359263.42,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7187,88.28,7106266,$627341162,627341162.48,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.6555,63.93,8950164,$572183985,572183984.52,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.6347,40.19,13786290,$554070995,554070995.10,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.6134,84.05,6370388,$535431111,535431111.40,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5658,144.07,3428065,$493881325,493881324.55,Health Care,2023607,US0311621009,NASDAQ
WMT,WALMART STORES INC,Equity,0.5602,70.43,6943045,$488998659,488998659.35,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5447,171.74,2768577,$475475414,475475413.98,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5341,119.27,3909055,$466232990,466232989.85,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.5295,73.01,6330276,$462173451,462173450.76,Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.5269,68.13,6750517,$459912723,459912723.21,Information Technology,2714923,US7475251036,NASDAQ
ABBV,ABBVIE INC,Equity,0.5196,60.80,7460029,$453569763,453569763.20,Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.5143,102.20,4392594,$448923107,448923106.80,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.5104,73.70,6045041,$445519522,445519521.70,Health Care,2369174,US3755581036,NASDAQ
BMY,BRISTOL MYERS SQUIBB,Equity,0.4949,56.44,7653811,$431981093,431981092.84,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.4821,118.51,3550705,$420794050,420794049.55,Health Care,2182348,US1510201049,NASDAQ
BA,BOEING,Equity,0.4584,150.56,2657550,$400120728,400120728.00,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.4549,113.94,3485373,$397123400,397123399.62,Industrials,2020459,US4385161066,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.4462,57.97,6718293,$389459445,389459445.21,Consumer Discretionary,2842255,US8552441094,NASDAQ
UNP,UNION PACIFIC CORP,Equity,0.4429,101.33,3815395,$386613975,386613975.35,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.4400,107.72,3565367,$384061333,384061333.24,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,0.4339,219.29,1727308,$378781371,378781371.32,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.4302,76.89,4884159,$375542986,375542985.51,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.4205,115.92,3166616,$367074127,367074126.72,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.4189,49.62,7369780,$365688484,365688483.60,Financials,2736035,US9029733048,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.3917,1503.68,227411,$341953372,341953372.48,Consumer Discretionary,2779063,US7415034039,NASDAQ
ACN,ACCENTURE PLC,Equity,0.3902,119.43,2851777,$340587727,340587727.11,Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENTS INCORPORATED,Equity,0.3892,73.93,4595518,$339746646,339746645.74,Information Technology,2885409,US8825081040,NASDAQ
AGN,ALLERGAN,Equity,0.3824,194.30,1718055,$333818087,333818086.50,Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE,Equity,0.3802,84.73,3916751,$331866312,331866312.23,Consumer Staples,BTN1Y44,US9314271084,NASDAQ
TWX,TIME WARNER INC,Equity,0.3748,91.82,3563147,$327168158,327168157.54,Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
