Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0256,420.49,13434,$5648863,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0620,211.57,64670,$13682232,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0117,31.75,81040,$2573020,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1288,328.37,86554,$28421737,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0197,43.79,99289,$4347865,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.1066,224.40,104866,$23531930,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0343,71.00,106628,$7570588,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
FSLR,FIRST SOLAR INC,Equity,0.0611,125.45,107407,$13474208,-,Information Technology,B1HMF22,US3364331070,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0344,68.36,111159,$7598829,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0232,43.67,117163,$5116508,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0557,99.16,123919,$12287808,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0258,44.67,127307,$5686804,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0333,53.80,136396,$7338105,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0695,112.01,136972,$15342234,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1832,278.80,145031,$40434643,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
