Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
XOM,EXXON MOBIL CORP,Equity,3.7683,71.67,10544760,$755742949,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,2.3519,27.73,17009892,$471684305,-,Information Technology,2588173,US5949181045,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.8522,58.00,6404565,$371464770,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
AAPL*,APPLE INC,Equity,1.8475,188.50,1965583,$370512396,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
JPM,JPMORGAN CHASE,Equity,1.7972,41.77,8628769,$360423681,-,Financials,0190031,US46625H1005,London Stock Exchange
JNJ,JOHNSON & JOHNSON,Equity,1.7804,59.05,6046754,$357060824,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.7298,120.61,2876305,$346911146,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.6794,76.54,4400452,$336810596,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.6579,14.26,23317171,$332502858,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
T,AT&T INC,Equity,1.6570,25.67,12945640,$332314579,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.5025,17.03,17694219,$301332550,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,1.4419,22.85,12655741,$289183682,-,Information Technology,2198163,US17275R1023,NASDAQ
GOOGL,GOOGLE INC CLASS A,Equity,1.4112,536.12,527909,$283022573,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
WFC*,WELLS FARGO CO,Equity,1.4066,27.52,10250337,$282089274,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
