Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0267,410.48,13596,$5580886,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0606,193.22,65534,$12662479,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0122,31.13,82120,$2556396,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1325,315.62,87742,$27693130,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0197,40.50,101809,$4123265,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.0897,176.54,106270,$18760906,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0334,64.65,108086,$6987760,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
FSLR,FIRST SOLAR INC,Equity,0.0593,113.83,108865,$12392103,-,Industrials,B1HMF22,US3364331070,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0362,67.12,112671,$7562478,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0228,40.23,118729,$4776468,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0640,106.65,125514,$13386068,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0509,84.80,125593,$10650286,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0252,40.91,128984,$5276735,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0347,52.49,138249,$7256690,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0660,99.45,138808,$13804456,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1979,281.55,146981,$41382501,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
RL,POLO RALPH LAUREN CORP.,Equity,0.0515,72.96,147492,$10761016,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.0555,75.89,152858,$11600394,-,Health Care,2185284,US1567821046,NASDAQ
WYNN,WYNN RESORTS LTD,Equity,0.0564,76.27,154685,$11797825,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0221,29.89,154830,$4627869,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0300,40.48,154901,$6270392,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0464,62.19,155925,$9696976,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0483,63.45,159070,$10092992,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0414,53.36,162068,$8647948,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0447,57.43,162798,$9349489,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0895,113.03,165642,$18722515,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0707,87.82,168273,$14777735,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0457,56.75,168332,$9552841,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0360,43.74,172253,$7534346,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0278,33.03,176132,$5817640,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0361,42.42,177821,$7543167,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0275,32.09,179449,$5758518,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0437,49.51,184578,$9138457,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0830,93.37,185895,$17357016,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0757,84.95,186389,$15833746,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
ARG,AIRGAS INC,Equity,0.0556,62.20,186972,$11629658,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
TIE,TITANIUM METALS CORP.,Equity,0.0159,17.59,189558,$3334325,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0595,65.58,189587,$12433115,-,Industrials,2860826,US8589121081,NASDAQ
