Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
ABI,APPLIED BIOSYSTEMS INC.,Equity,0.0009,30.01,4371,$131162,-,Health Care,2681801,US0381491002,New York Stock Exchange Inc.
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0303,395.90,11235,$4447937,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0074,16.14,67192,$1084479,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0533,109.22,71565,$7816329,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0655,132.53,72552,$9615317,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0234,40.78,84241,$3435348,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0357,50.66,103333,$5234850,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0261,36.25,105539,$3825789,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0380,52.63,105886,$5572780,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0260,35.91,106373,$3819854,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0262,36.05,106597,$3842822,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0314,43.20,106726,$4610563,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0366,50.33,106828,$5376653,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0113,15.05,110209,$1658645,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0326,42.44,112577,$4777768,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.0313,39.82,115280,$4590450,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
GWW,WW GRAINGER INC,Equity,0.0583,70.57,121174,$8551249,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
