Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0179,418.95,11823,$4953246,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0619,294.85,57965,$17090980,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.0796,308.19,71349,$21989048,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1214,372.11,90088,$33522646,-,Health Care,2871301,US46120E6023,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0256,71.44,98786,$7057272,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
NFLX,NETFLIX INC,Equity,0.0950,262.69,99894,$26241155,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
GAS.2,NICOR INC,Equity,0.0206,54.74,103843,$5684366,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0310,75.54,113278,$8557020,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2111,511.93,113828,$58271968,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
R,RYDER SYSTEM INC,Equity,0.0242,56.85,117718,$6692268,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0596,132.27,124461,$16462456,-,Information Technology,B1HMF22,US3364331070,NASDAQ
FLS,FLOWSERVE CORP,Equity,0.0509,109.89,128010,$14067019,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0742,153.65,133415,$20499215,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0302,62.48,133437,$8337144,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0301,59.13,140379,$8300610,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0193,36.61,145806,$5337958,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0708,132.61,147437,$19551621,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1624,291.59,153765,$44836336,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0406,70.41,159380,$11221946,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0406,70.04,160170,$11218307,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0264,45.57,160248,$7302501,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0602,102.07,162899,$16627101,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0841,141.67,163895,$23219005,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0512,86.02,164471,$14147795,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0761,124.71,168559,$21020993,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0207,33.15,172339,$5713038,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0405,64.14,174388,$11185246,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
WYNN,WYNN RESORTS LTD,Equity,0.0907,143.54,174494,$25046869,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
WHR,WHIRLPOOL CORP,Equity,0.0515,81.32,174774,$14212622,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0510,79.90,176366,$14091643,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0335,51.84,178513,$9254114,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
