Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
PMCS,PMC-SIERRA INC.,Equity,0.0102,5.94,296313,$1760099,1760099.00,-,2807492,US69344F1066,NASDAQ
ANDW,ANDREW CORP.,Equity,0.0121,9.23,227576,$2100526,2100526.00,-,2032670,US0344251089,NASDAQ
PGL,PEOPLES ENERGY CORPORATION,Equity,0.0128,40.65,54768,$2226319,2226319.00,-,2681403,US7110301063,New York Stock Exchange Inc.
NAV,NAVISTAR INTERNATIONAL CORP,Equity,0.0131,25.82,88114,$2275103,2275103.00,-,2624464,US63934E1082,New York Stock Exchange Inc.
ADCT,ADC TELECOMMUNICATIONS,Equity,0.0145,15.00,167970,$2519550,2519550.00,-,B08G9Z7,US0008863096,NASDAQ
HPC,HERCULES INC.,Equity,0.0150,15.77,164420,$2592903,2592903.00,-,2422442,US4270561065,New York Stock Exchange Inc.
GAS.2,NICOR INC,Equity,0.0156,42.76,63429,$2712224,2712224.00,-,2639509,US6540861076,New York Stock Exchange Inc.
PMTC,PARAMETRIC TECHNOLOGY CORP.,Equity,0.0160,17.46,158641,$2769872,2769872.00,-,B103771,US6991732099,NASDAQ
UIS,UNISYS CORP.,Equity,0.0160,5.66,490486,$2776151,2776151.00,-,2931595,US9092143067,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0162,49.33,56862,$2805002,2805002.00,-,2578516,US5894331017,New York Stock Exchange Inc.
SANM,SANMINA-SCI CORP.,Equity,0.0164,3.74,760053,$2842598,2842598.00,-,2780366,US8009072062,NASDAQ
LPX,LOUISIANA PACIFIC CORP,Equity,0.0165,18.77,152049,$2853960,2853960.00,-,2535243,US5463471053,New York Stock Exchange Inc.
DDS,DILLARDS INC CLASS A,Equity,0.0166,32.73,87979,$2879553,2879553.00,-,2269768,US2540671011,New York Stock Exchange Inc.
DYN,DYNEGY INC. (CL A),Equity,0.0172,5.54,537066,$2975346,2975346.00,-,-,US26816Q1013,New York Stock Exchange Inc.
NOVL,NOVELL,Equity,0.0172,6.12,486262,$2975923,2975923.00,-,2650793,US6700061053,NASDAQ
DJ,DOW JONES & COMPANY INC.,Equity,0.0178,33.54,91765,$3077798,3077798.00,-,2279002,US2605611050,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0181,19.81,158763,$3145095,3145095.00,-,2218447,US0893021032,New York Stock Exchange Inc.
CIEN,CIENA CORP,Equity,0.0190,27.25,120828,$3292563,3292563.00,-,B1FLZ21,US1717793095,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0198,18.93,181602,$3437726,3437726.00,-,2305844,US7140461093,New York Stock Exchange Inc.
TEK,TEKTRONIX INC.,Equity,0.0201,28.93,120567,$3488003,3488003.00,-,2880501,US8791311009,New York Stock Exchange Inc.
GT,GOODYEAR TIRE & RUBBER,Equity,0.0212,14.50,253860,$3680970,3680970.00,-,2378200,US3825501014,NASDAQ
SNA,SNAP-ON INC.,Equity,0.0215,44.55,83629,$3725672,3725672.00,-,2818740,US8330341012,New York Stock Exchange Inc.
RSHCQ,RS LEGACY CORP,Equity,0.0215,19.30,193144,$3727679,3727679.00,-,2871505,US7504381036,Non-Nms Quotation Service (Nnqs)
TER,TERADYNE INC.,Equity,0.0216,13.16,284014,$3737624,3737624.00,-,2884183,US8807701029,New York Stock Exchange Inc.
WPI,WATSON PHARMACEUTICALS,Equity,0.0220,26.17,145753,$3814356,3814356.00,-,2943545,US9426831031,New York Stock Exchange Inc.
BOL,BAUSCH & LOMB INC.,Equity,0.0223,50.13,77085,$3864271,3864271.00,-,2084637,US0717071031,New York Stock Exchange Inc.
AW,ALLIED WASTE INDUSTRIES INC.,Equity,0.0234,11.27,359214,$4048342,4048342.00,-,2039831,US0195893088,New York Stock Exchange Inc.
CVG,CONVERGYS CORP.,Equity,0.0239,20.65,200540,$4141151,4141151.00,-,2284761,US2124851062,New York Stock Exchange Inc.
BC,BRUNSWICK CORP,Equity,0.0242,31.19,134358,$4190626,4190626.00,-,2149309,US1170431092,New York Stock Exchange Inc.
CPWR,COMPUWARE CORP.,Equity,0.0243,7.79,541243,$4216283,4216283.00,-,2220884,US2056381096,NASDAQ
SLR,SOLECTRON CORP.,Equity,0.0247,3.26,1311169,$4274411,4274411.00,-,2820563,US8341821077,New York Stock Exchange Inc.
OMX,OFFICEMAX INC.,Equity,0.0248,40.74,105399,$4293955,4293955.00,-,2109002,US67622P1012,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0251,33.81,128684,$4350806,4350806.00,-,2246288,US3142111034,New York Stock Exchange Inc.
QLG,QLOGIC,Equity,0.0252,18.90,231363,$4372761,4372761.00,-,5643808,US7472771010,Boerse Muenchen
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0258,39.54,112928,$4465173,4465173.00,-,2464165,US4595061015,New York Stock Exchange Inc.
TSG,SABRE HOLDINGS CORPORATION,Equity,0.0258,23.39,191316,$4474881,4474881.00,-,2786159,-,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0263,20.90,217935,$4554842,4554842.00,-,2732635,US05329W1027,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0263,51.68,88187,$4557504,4557504.00,-,2760669,US7835491082,New York Stock Exchange Inc.
TAP,MOLSON COORS BREWING CLASS B,Equity,0.0264,68.90,66308,$4568621,4568621.00,-,B067BM3,US60871R2094,New York Stock Exchange Inc.
CMS,CMS ENERGY CORP,Equity,0.0264,14.44,316537,$4570794,4570794.00,-,2219224,US1258961002,New York Stock Exchange Inc.
TE,TECO ENERGY INC,Equity,0.0270,15.65,298690,$4674499,4674499.00,-,2880255,US8723751009,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0271,61.30,76501,$4689511,4689511.00,-,2594437,US6010731098,New York Stock Exchange Inc.
LSI,LSI CORP,Equity,0.0271,8.22,571415,$4697031,4697031.00,-,2498993,US5021611026,NASDAQ
NYT,NEW YORK TIMES CO. CL A,Equity,0.0275,22.98,207762,$4774371,4774371.00,-,2632003,US6501111073,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0282,43.80,111761,$4895132,4895132.00,-,2485070,US48666K1097,New York Stock Exchange Inc.
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0285,27.66,178891,$4948125,4948125.00,-,2650748,US6700081010,NASDAQ
BMS,BEMIS INC,Equity,0.0286,32.86,150980,$4961203,4961203.00,-,2090173,US0814371052,New York Stock Exchange Inc.
RDC,ROWAN COMPANIES PLC,Equity,0.0288,31.63,157658,$4986723,4986723.00,-,2753197,US7793821007,New York Stock Exchange Inc.
CCTYQ,CIRCUIT CITY STORES INC,Equity,0.0296,25.11,204573,$5136828,5136828.00,-,2199326,US1727371080,Non-Nms Quotation Service (Nnqs)
JNY,JONES GROUP INC,Equity,0.0302,32.44,161397,$5235719,5235719.00,-,2477152,US48020T1016,New York Stock Exchange Inc.
UNS1,VIAVI SOLUTIONS INC,Equity,0.0306,2.19,2425519,$5311887,5311887.00,-,B1G2LW5,US46612J5074,Boerse Stuttgart
APCC.,AMERICAN POWER CONVERSION CORPORAT,Equity,0.0308,21.96,243250,$5341770,5341770.00,-,2028572,US0290661075,NASDAQ
SBL,SYMBOL TECHNOLOGIES INC.,Equity,0.0311,14.86,362726,$5390108,5390108.00,-,2867913,US8715081076,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.0311,22.75,237339,$5399462,5399462.00,-,2414580,US4180561072,NASDAQ
THC,TENET HEALTHCARE CORP.,Equity,0.0316,8.14,672813,$5476698,5476698.00,-,2626879,US88033G1004,New York Stock Exchange Inc.
PLL,PALL CORP,Equity,0.0318,30.81,178768,$5507842,5507842.00,-,2668804,US6964293079,New York Stock Exchange Inc.
HCR,MANOR CARE INC.,Equity,0.0319,52.28,105710,$5526519,5526519.00,-,2417868,US5640551017,New York Stock Exchange Inc.
AHEB GR,ALBERTO-CULVER CO.,Equity,0.0325,50.59,111267,$5628998,5628998.00,-,2012586,US0130681010,New York Stock Exchange Inc.
PTV,PACTIV CORP,Equity,0.0328,28.42,200107,$5687041,5687041.00,-,2511328,US6952571056,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.0330,15.88,360524,$5725121,5725121.00,-,2909730,US9024941034,New York Stock Exchange Inc.
SWK,STANLEY WORKS,Equity,0.0332,49.85,115293,$5747356,5747356.00,-,2840549,US8546161097,New York Stock Exchange Inc.
SSP,E.W. SCRIPPS CO. CL A,Equity,0.0334,47.93,120670,$5783713,5783713.00,-,2862532,US8110544025,New York Stock Exchange Inc.
ASH,ASHLAND INC,Equity,0.0338,63.78,91760,$5852453,5852453.00,-,B0BVFJ5,US0442091049,New York Stock Exchange Inc.
FNP,FIFTH & PACIFIC CO INC,Equity,0.0340,39.51,149144,$5892679,5892679.00,-,2519861,US5393201018,New York Stock Exchange Inc.
KG,KING PHARMACEUTICALS,Equity,0.0340,17.03,346323,$5897881,5897881.00,-,2259468,US4955821081,New York Stock Exchange Inc.
JNS,JANUS CAPITAL GROUP INC.,Equity,0.0341,19.72,299618,$5908467,5908467.00,-,2605555,US47102X1054,New York Stock Exchange Inc.
MYL,MYLAN INC,Equity,0.0350,20.13,301316,$6065491,6065491.00,-,2613804,US6285301072,NASDAQ
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.0350,9.90,613476,$6073412,6073412.00,-,2466321,US4606901001,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.0351,40.45,150559,$6090112,6090112.00,-,2073022,US0584981064,New York Stock Exchange Inc.
DG.1,DOLLAR GENERAL CORP.,Equity,0.0351,13.63,446884,$6091029,6091029.00,-,2272205,US2566691026,New York Stock Exchange Inc.
CMVT,COMVERSE TECHNOLOGY INC.,Equity,0.0360,21.44,291287,$6245193,6245193.00,-,2193362,US2058624022,NASDAQ
TIN,TEMPLE-INLAND INC,Equity,0.0364,40.10,157324,$6308692,6308692.00,-,2883395,US8798681073,New York Stock Exchange Inc.
SEE,SEALED AIR CORP,Equity,0.0367,54.12,117408,$6354121,6354121.00,-,2232793,US81211K1007,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0367,54.02,117790,$6363016,6363016.00,-,2298386,US2774321002,New York Stock Exchange Inc.
CNP,CENTERPOINT ENERGY INC,Equity,0.0370,14.32,447461,$6407642,6407642.00,-,2440637,US15189T1079,New York Stock Exchange Inc.
FDO,FAMILY DOLLAR STORES INC,Equity,0.0371,29.24,219728,$6424847,6424847.00,-,2331225,US3070001090,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0372,45.05,142979,$6441204,6441204.00,-,2048804,US7234841010,New York Stock Exchange Inc.
LEG,LEGGETT & PLATT INC,Equity,0.0377,25.03,260903,$6530402,6530402.00,-,2510682,US5246601075,New York Stock Exchange Inc.
FTR,FRONTIER COMMUNICATIONS CORP,Equity,0.0377,14.04,465869,$6540801,6540801.00,-,2197933,US35906A1088,NASDAQ
CTL,CENTURYLINK INC,Equity,0.0383,39.67,167316,$6637426,6637426.00,-,2185046,US1567001060,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.0383,33.20,200119,$6643951,6643951.00,-,2892090,US8865471085,New York Stock Exchange Inc.
MWW,MONSTER WORLDWIDE INC.,Equity,0.0386,36.19,184766,$6686682,6686682.00,-,2892045,US6117421072,New York Stock Exchange Inc.
FHN,FIRST HORIZON NATIONAL CORP.,Equity,0.0387,38.01,176611,$6712984,6712984.00,-,2341484,US3205171057,New York Stock Exchange Inc.
