Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
PMCS,PMC-SIERRA INC.,Equity,0.0120,7.71,311009,$2397879,2397879.00,Information Technology,2807492,US69344F1066,NASDAQ
SANM,SANMINA-SCI CORP.,Equity,0.0138,3.57,774707,$2765704,2765704.00,Information Technology,2780366,US8009072062,NASDAQ
ADCT,ADC TELECOMMUNICATIONS,Equity,0.0144,16.75,171437,$2871570,2871570.00,Information Technology,B08G9Z7,US0008863096,NASDAQ
GAS.2,NICOR INC,Equity,0.0154,46.95,65698,$3084521,3084521.00,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
HPC,HERCULES INC.,Equity,0.0159,18.83,169078,$3183739,3183739.00,Materials,2422442,US4270561065,New York Stock Exchange Inc.
DDS,DILLARDS INC CLASS A,Equity,0.0162,36.30,89247,$3239666,3239666.00,Consumer Discretionary,2269768,US2540671011,New York Stock Exchange Inc.
CCTYQ,CIRCUIT CITY STORES INC,Equity,0.0166,16.07,206752,$3322505,3322505.00,Consumer Discretionary,2199326,US1727371080,Non-Nms Quotation Service (Nnqs)
MDP,MEREDITH CORP.,Equity,0.0177,62.21,56967,$3543917,3543917.00,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
TEK,TEKTRONIX INC.,Equity,0.0181,30.27,119223,$3608880,3608880.00,Information Technology,2880501,US8791311009,New York Stock Exchange Inc.
NOVL,NOVELL,Equity,0.0194,7.82,494969,$3870658,3870658.00,Information Technology,2650793,US6700061053,NASDAQ
QLG,QLOGIC,Equity,0.0198,17.06,232510,$3966621,3966621.00,Information Technology,5643808,US7472771010,Boerse Muenchen
TRB,TRIBUNE COMPANY,Equity,0.0199,32.20,123211,$3967394,3967394.00,Consumer Discretionary,2903550,US8960471071,New York Stock Exchange Inc.
UNS1,VIAVI SOLUTIONS INC,Equity,0.0202,13.10,308857,$4046027,4046027.00,Information Technology,B1G2LW5,US46612J5074,Boerse Stuttgart
UIS,UNISYS CORP.,Equity,0.0210,8.32,504847,$4200327,4200327.00,Information Technology,2931595,US9092143067,New York Stock Exchange Inc.
CIEN,CIENA CORP,Equity,0.0212,34.32,123605,$4242124,4242124.00,Information Technology,B1FLZ21,US1717793095,New York Stock Exchange Inc.
SLR,SOLECTRON CORP.,Equity,0.0224,3.40,1315723,$4473458,4473458.00,Information Technology,2820563,US8341821077,New York Stock Exchange Inc.
BC,BRUNSWICK CORP,Equity,0.0228,34.43,132387,$4558084,4558084.00,Consumer Discretionary,2149309,US1170431092,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0231,54.07,85550,$4625689,4625689.00,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
WPI,WATSON PHARMACEUTICALS,Equity,0.0232,30.86,149940,$4627148,4627148.00,Health Care,2943545,US9426831031,New York Stock Exchange Inc.
JNY,JONES GROUP INC,Equity,0.0236,29.78,158155,$4709856,4709856.00,Consumer Discretionary,2477152,US48020T1016,New York Stock Exchange Inc.
TER,TERADYNE INC.,Equity,0.0236,17.02,276778,$4710762,4710762.00,Information Technology,2884183,US8807701029,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0236,26.51,177769,$4712656,4712656.00,Health Care,2305844,US7140461093,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0239,53.92,88467,$4770141,4770141.00,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
THC,TENET HEALTHCARE CORP.,Equity,0.0239,6.95,688384,$4784269,4784269.00,Health Care,2626879,US88033G1004,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0242,22.12,219027,$4844877,4844877.00,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
OMX,OFFICEMAX INC.,Equity,0.0245,44.90,108926,$4890777,4890777.00,Consumer Discretionary,2109002,US67622P1012,New York Stock Exchange Inc.
ASH,ASHLAND INC,Equity,0.0245,60.32,81269,$4902146,4902146.00,Materials,B0BVFJ5,US0442091049,New York Stock Exchange Inc.
AW,ALLIED WASTE INDUSTRIES INC.,Equity,0.0249,13.46,370429,$4985974,4985974.00,Industrials,2039831,US0195893088,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0251,31.50,159065,$5010548,5010548.00,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0252,38.94,129384,$5038213,5038213.00,Financials,2246288,US3142111034,New York Stock Exchange Inc.
DJ,DOW JONES & COMPANY INC.,Equity,0.0254,53.31,95117,$5070687,5070687.00,Consumer Discretionary,2279002,US2605611050,New York Stock Exchange Inc.
CVG,CONVERGYS CORP.,Equity,0.0257,25.74,199230,$5128180,5128180.00,Information Technology,2284761,US2124851062,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0257,45.89,112045,$5141745,5141745.00,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
BMS,BEMIS INC,Equity,0.0257,33.63,152923,$5142800,5142800.00,Materials,2090173,US0814371052,New York Stock Exchange Inc.
FNP,FIFTH & PACIFIC CO INC,Equity,0.0262,34.69,150852,$5233056,5233056.00,Consumer Discretionary,2519861,US5393201018,New York Stock Exchange Inc.
NYT,NEW YORK TIMES CO. CL A,Equity,0.0265,25.11,210586,$5287814,5287814.00,Consumer Discretionary,2632003,US6501111073,New York Stock Exchange Inc.
