Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0310,357.10,12737,$4548383,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0086,16.64,75844,$1262044,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0888,162.62,80078,$13022284,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0538,95.36,82721,$7888275,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0215,33.23,95015,$3157348,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0496,71.13,102186,$7268490,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0591,77.00,112562,$8667274,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0361,45.71,115836,$5294864,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
R,RYDER SYSTEM INC,Equity,0.0226,28.31,116947,$3310770,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0458,57.41,116975,$6715535,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0452,56.12,118075,$6626369,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0345,42.25,119856,$5063916,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0207,25.10,120796,$3031980,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0115,13.53,124217,$1680656,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0272,31.56,126542,$3993666,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0643,70.18,134346,$9428402,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2354,246.39,140065,$34510615,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
WYNN,WYNN RESORTS LTD,Equity,0.0193,19.97,141514,$2826035,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
CEPH,CEPHALON INC,Equity,0.0675,68.10,145285,$9893909,-,Health Care,2185143,US1567081096,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0629,62.86,146745,$9224391,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0318,31.71,147215,$4668188,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0137,13.18,152135,$2005139,-,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0279,26.80,152800,$4095040,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.1747,167.48,152947,$25615564,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0779,74.47,153390,$11422953,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0313,29.59,154872,$4582662,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0286,26.04,161108,$4195252,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0506,45.24,163850,$7412574,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0191,16.87,165812,$2797248,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0345,30.46,166035,$5057426,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
SWK,STANLEY WORKS,Equity,0.0330,29.12,166383,$4845073,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0540,47.06,168202,$7915586,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
