Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0141,373.57,11265,$4208266,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0795,371.80,63720,$23691096,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.1024,418.00,73062,$30539916,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0200,66.25,89821,$5950641,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
ISRG,INTUITIVE SURGICAL INC,Equity,0.1669,541.75,91841,$49754862,-,Health Care,2871301,US46120E6023,NASDAQ
AN,AUTONATION INC,Equity,0.0121,34.31,105279,$3612122,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0318,84.73,112014,$9490946,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2801,717.50,116375,$83499063,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
R,RYDER SYSTEM INC,Equity,0.0213,52.80,120104,$6341491,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0492,115.51,127008,$14670694,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.0499,115.04,129237,$14867424,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
SNA,SNAP-ON INC.,Equity,0.0280,60.97,137060,$8356548,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0116,25.05,138041,$3457927,-,Information Technology,B1HMF22,US3364331070,NASDAQ
DV,DEVRY EDUCATION GROUP INC,Equity,0.0159,33.87,140219,$4749218,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.1027,214.81,142533,$30617514,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
RL,RALPH LAUREN CORPORATION,Equity,0.0883,174.33,151041,$26330978,-,Consumer Discretionary,B4V9661,US7512121010,New York Stock Exchange Inc.
