Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0302,426.80,10443,$4457072,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0082,19.37,62677,$1214053,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0789,172.79,67416,$11648811,-,Health Care,2871301,US46120E6023,NASDAQ
AZO,AUTOZONE INC,Equity,0.0627,127.29,72675,$9250801,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
GAS.2,NICOR INC,Equity,0.0246,46.21,78651,$3634463,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0336,51.89,95554,$4958297,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0262,39.62,97729,$3872023,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0426,64.19,97891,$6283623,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0315,47.17,98477,$4645160,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0386,57.74,98659,$5696571,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
ASH,ASHLAND INC,Equity,0.0152,22.59,99499,$2247682,-,Materials,B0BVFJ5,US0442091049,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0249,36.95,99502,$3676599,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0385,56.92,99733,$5676802,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0128,18.37,102801,$1888454,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0356,50.62,103865,$5257646,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0598,78.57,112438,$8834254,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2229,282.15,116616,$32903204,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
