Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0261,420.31,13595,$5714114,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0498,165.93,65570,$10880030,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0114,30.72,81428,$2501468,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1331,347.14,83760,$29076446,-,Health Care,2871301,US46120E6023,NASDAQ
PCLN,PRICELINE GROUP INC/THE,Equity,0.0999,226.76,96235,$21822249,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
GAS.2,NICOR INC,Equity,0.0189,41.65,99084,$4126849,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0515,105.90,106278,$11254840,-,Industrials,B1HMF22,US3364331070,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0466,95.67,106368,$10176227,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0517,106.24,106397,$11303617,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0366,70.16,113927,$7993118,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0527,94.41,121891,$11507729,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0560,100.09,122355,$12246512,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0198,35.29,122908,$4337423,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0460,79.93,125890,$10062388,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0245,42.22,126641,$5346783,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0438,72.47,132010,$9566765,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0391,63.15,135439,$8552973,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0644,101.65,138362,$14064497,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2013,301.69,145793,$43984290,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
WYNN,WYNN RESORTS LTD,Equity,0.0440,63.57,151081,$9604219,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0300,43.14,152092,$6561249,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0608,87.32,152265,$13295780,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0288,41.11,153056,$6292132,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0415,57.17,158446,$9058358,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0434,59.55,159349,$9489233,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0788,107.29,160455,$17215217,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0627,84.16,162704,$13693169,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0514,68.67,163592,$11233863,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0338,44.08,167559,$7386001,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0264,33.71,171315,$5775029,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0334,42.11,173286,$7297073,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
SWK,STANLEY WORKS,Equity,0.0462,57.25,176240,$10089740,-,Industrials,2840549,US8546161097,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0665,81.42,178377,$14523455,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0528,64.14,179902,$11538914,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0642,77.43,181081,$14021102,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
BIG,BIG LOTS INC.,Equity,0.0278,33.50,181239,$6071507,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0386,46.50,181454,$8437611,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0466,55.18,184573,$10184738,-,Industrials,2860826,US8589121081,NASDAQ
MEE,MASSEY ENERGY CO.,Equity,0.0370,43.07,187527,$8076788,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
TIE,TITANIUM METALS CORP.,Equity,0.0101,11.79,187831,$2214527,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0322,36.42,192931,$7026547,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0221,25.01,193319,$4834908,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0689,77.38,194479,$15048785,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0355,39.58,196067,$7760332,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
ROP,ROPER TECHNOLOGIES INC,Equity,0.0506,55.44,199519,$11061333,-,Industrials,2749602,US7766961061,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0164,17.75,202489,$3594180,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.0277,29.68,204135,$6058727,-,Health Care,2672689,US7033951036,NASDAQ
BLL,BALL CORP,Equity,0.0510,54.04,206181,$11142021,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
WAT,WATER CORP CORP,Equity,0.0566,59.66,207462,$12377183,-,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.0605,63.38,208555,$13218216,-,Consumer Discretionary,2804211,US8243481061,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.2161,224.37,210421,$47212160,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
BCR,C R BARD INC,Equity,0.0811,83.78,211430,$17713605,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0215,22.12,212847,$4708176,-,Information Technology,2650748,US6700081010,NASDAQ
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.0429,43.66,214950,$9384717,-,Materials,2526117,US01741R1023,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0370,36.41,222000,$8083020,-,Utilities,2048804,US7234841010,New York Stock Exchange Inc.
DVA,DAVITA INC,Equity,0.0631,61.61,223875,$13792939,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.0417,40.14,227174,$9118764,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.0780,73.31,232590,$17051173,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.
