Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0288,507.16,13116,$6651911,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0512,185.01,63966,$11834350,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0123,35.93,78900,$2834877,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1307,360.56,83809,$30218173,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0184,43.51,97784,$4254582,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.1113,262.05,98201,$25733572,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
FSLR,FIRST SOLAR INC,Equity,0.0649,143.55,104483,$14998535,-,Industrials,B1HMF22,US3364331070,NASDAQ
SHLD,SEARS HOLDINGS CORP,Equity,0.0547,120.95,104498,$12639033,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0366,76.97,109904,$8459311,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0232,46.52,115087,$5353847,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0596,114.58,120266,$13780078,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0554,106.15,120623,$12804131,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0479,89.90,123291,$11083861,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0260,48.18,124977,$6021392,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0634,110.54,132658,$14664015,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0361,62.39,133671,$8339734,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2038,328.41,143495,$47125193,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
CERN,CERNER CORP,Equity,0.0536,84.91,146036,$12399917,-,Health Care,2185284,US1567821046,NASDAQ
WYNN,WYNN RESORTS LTD,Equity,0.0567,88.24,148541,$13107258,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0541,83.67,149368,$12497621,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0512,79.10,149646,$11836999,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0264,40.76,149826,$6106908,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0256,39.48,150064,$5924527,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0430,63.64,156366,$9951132,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0453,66.92,156430,$10468296,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0800,116.63,158554,$18492153,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0758,108.87,161055,$17534058,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0448,64.20,161423,$10363357,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0355,49.61,165323,$8201674,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0269,37.05,167745,$6214952,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0368,50.09,169898,$8510191,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0790,104.04,175469,$18255795,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0293,38.20,177560,$6782792,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0489,63.45,178010,$11294735,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0412,53.54,178121,$9536598,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0676,87.35,178950,$15631283,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
TIE,TITANIUM METALS CORP.,Equity,0.0121,15.42,181991,$2806301,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0465,58.90,182343,$10740003,-,Industrials,2860826,US8589121081,NASDAQ
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0358,43.73,189265,$8276558,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0712,86.42,190622,$16473553,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0199,24.12,190771,$4601397,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0379,45.34,193467,$8771794,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
AN,AUTONATION INC,Equity,0.0170,20.20,194545,$3929809,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.0670,78.07,198329,$15483545,-,Consumer Discretionary,2804211,US8243481061,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.0279,31.99,201431,$6443778,-,Health Care,2672689,US7033951036,NASDAQ
ROP,ROPER TECHNOLOGIES INC,Equity,0.0532,61.02,201606,$12301998,-,Industrials,2749602,US7766961061,New York Stock Exchange Inc.
WAT,WATER CORP CORP,Equity,0.0628,71.99,201654,$14517071,-,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.0466,53.21,202553,$10777845,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0233,26.20,205882,$5394108,-,Information Technology,2650748,US6700081010,NASDAQ
BCR,C R BARD INC,Equity,0.0771,86.53,206080,$17832102,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.2231,248.04,207963,$51583143,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.0488,53.47,211131,$11289175,-,Materials,2526117,US01741R1023,New York Stock Exchange Inc.
MEE,MASSEY ENERGY CO.,Equity,0.0347,36.63,218884,$8017721,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
DVA,DAVITA INC,Equity,0.0600,62.43,222282,$13877065,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.
COG,CABOT OIL & GAS CORP,Equity,0.0348,36.13,222838,$8051137,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.0767,78.57,225563,$17722485,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.0483,49.14,227315,$11170259,-,Utilities,2130109,US6826801036,New York Stock Exchange Inc.
HP,HELMERICH & PAYNE INC,Equity,0.0400,40.62,227679,$9248321,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.
