Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
XOM,EXXON MOBIL CORP,Equity,2.8014,90.35,13264615,$1198457965,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
AAPL*,APPLE INC,Equity,2.5925,396.08,2800239,$1109118663,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
MSFT,MICROSOFT CORP,Equity,1.8097,34.53,22421995,$774231487,-,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.6817,85.86,8379570,$719469880,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GEC,GENERAL ELECTRIC CO.,Equity,1.6721,23.19,30847016,$715342301,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
GOOGL,GOOGLE INC CLASS A,Equity,1.6497,880.37,801673,$705768859,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
CVX,CHEVRON CORP,Equity,1.6001,118.34,5784425,$684528855,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.4714,76.99,8176361,$629498033,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4237,111.92,5442204,$609091472,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC*,WELLS FARGO CO,Equity,1.4175,41.27,14694300,$606433761,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
JPM,JPMORGAN CHASE,Equity,1.3914,52.79,11275643,$595241194,-,Financials,0190031,US46625H1005,London Stock Exchange
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.3890,191.11,3109328,$594223674,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.3281,35.40,16049787,$568162460,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
