Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0258,444.18,13290,$5903152,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0486,173.09,64382,$11143880,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0119,34.41,79420,$2732842,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.1282,348.13,84380,$29375209,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0180,41.92,98434,$4126353,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.1100,255.00,98851,$25207005,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0418,91.18,105154,$9587942,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0498,108.43,105200,$11406836,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
FSLR,FIRST SOLAR INC,Equity,0.0565,122.65,105576,$12948896,-,Industrials,B1HMF22,US3364331070,NASDAQ
DNB,DUN & BRADSTREET CORP,Equity,0.0359,74.42,110632,$8233233,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0196,38.76,115867,$4491005,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0583,110.27,121072,$13350609,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
MIL.,MILLIPORE CORP,Equity,0.0560,105.60,121429,$12822902,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0461,85.04,124123,$10555420,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0238,43.34,125809,$5452562,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0630,108.12,133542,$14438561,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0383,65.20,134555,$8772986,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1993,316.11,144458,$45664618,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
WYNN,WYNN RESORTS LTD,Equity,0.0497,75.83,150093,$11381552,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0584,88.81,150660,$13380115,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
