Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0159,326.97,11658,$3811816,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0899,319.19,67516,$21550432,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
CMG,CHIPOTLE MEXICAN GRILL INC,Equity,0.0920,302.95,72743,$22037492,-,Consumer Discretionary,B0X7DZ3,US1696561059,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0215,57.52,89760,$5162995,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
ISRG,INTUITIVE SURGICAL INC,Equity,0.1379,364.28,90702,$33040925,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0236,55.01,102835,$5656953,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0291,61.26,113948,$6980454,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0158,32.78,115436,$3783992,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
PCLN,PRICELINE GROUP INC/THE,Equity,0.2166,449.46,115503,$51913978,-,Consumer Discretionary,2779063,US7415034039,NASDAQ
R,RYDER SYSTEM INC,Equity,0.0185,37.51,118131,$4431094,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.0576,113.16,121925,$13797033,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
FLS,FLOWSERVE CORP,Equity,0.0399,74.00,129358,$9572492,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0250,44.40,134784,$5984410,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0359,63.21,136203,$8609392,-,Information Technology,B1HMF22,US3364331070,NASDAQ
GWW,WW GRAINGER INC,Equity,0.0881,149.54,141119,$21102935,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0220,36.96,142399,$5263067,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
RL,RALPH LAUREN CORPORATION,Equity,0.0813,129.70,150218,$19483275,-,Consumer Discretionary,B4V9661,US7512121010,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0222,34.83,152886,$5325019,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.1595,246.40,155178,$38235859,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
ARG,AIRGAS INC,Equity,0.0421,63.82,157974,$10081901,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
