Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.6690,118.30,21842658,$2583986441,2583986441.40,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.3641,54.35,30633927,$1664953932,1664953932.45,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.8517,81.66,15969821,$1304095583,1304095582.86,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.5347,29.94,36101110,$1080867233,1080867233.40,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.5246,101.24,10606208,$1073772498,1073772497.92,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.3998,55.10,17892181,$985859173,985859173.10,Financials,2649100,US9497461015,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.3866,664.80,1468969,$976570591,976570591.20,Consumer Discretionary,2000019,US0231351067,NASDAQ
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3662,134.09,7175460,$962157431,962157431.40,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.3411,66.68,14164297,$944475324,944475323.96,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.2811,104.24,8655222,$902220341,902220341.28,Information Technology,B7TL820,US30303M1027,NASDAQ
GOOGL,ALPHABET INC CLASS A,Equity,1.2027,762.85,1110310,$846999984,846999983.50,Information Technology,BYVY8G0,US02079K3059,NASDAQ
GOOG,ALPHABET INC CLASS C,Equity,1.1945,742.60,1132895,$841287827,841287827.00,Information Technology,BYY88Y7,US02079K1079,NASDAQ
T,AT&T INC,Equity,1.1263,33.67,23559399,$793244964,793244964.33,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.1041,74.84,10389593,$777557140,777557140.12,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.0991,32.77,23622038,$774094185,774094185.26,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0049,45.45,15572276,$707759944,707759944.20,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.9923,17.43,40096297,$698878457,698878456.71,Financials,2295677,US0605051046,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.9583,113.47,5947596,$674873718,674873718.12,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.9350,133.88,4918324,$658465217,658465217.12,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,0.9345,91.32,7207363,$658176389,658176389.16,Energy,2838555,US1667641005,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9074,42.62,14995088,$639090651,639090650.56,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.8990,34.77,18208583,$633112431,633112430.91,Information Technology,2463247,US4581401001,NASDAQ
C,CITIGROUP INC,Equity,0.8854,54.09,11528195,$623560068,623560067.55,Financials,2297907,US1729674242,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.8457,105.96,5621164,$595618537,595618537.44,Health Care,2369174,US3755581036,NASDAQ
V,VISA INC CLASS A,Equity,0.8385,79.01,7474121,$590530300,590530300.21,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8120,53.01,10788154,$571880044,571880043.54,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.8002,100.16,5626467,$563546935,563546934.72,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,0.7537,27.25,19479724,$530822479,530822479.00,Information Technology,2198163,US17275R1023,NASDAQ
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7363,87.39,5933605,$518537741,518537740.95,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7000,60.86,8099930,$492961740,492961739.80,Consumer Discretionary,2044545,US20030N1019,NASDAQ
ORCL,ORACLE CORP,Equity,0.6892,38.97,12455840,$485404085,485404084.80,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.6833,139.42,3451592,$481220957,481220956.64,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.6720,313.89,1507671,$473242850,473242850.19,Health Care,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.6643,161.10,2904201,$467866781,467866781.10,Health Care,2023607,US0311621009,NASDAQ
MO,ALTRIA GROUP INC,Equity,0.6142,57.60,7509718,$432559757,432559756.80,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.6077,67.01,6386756,$427976520,427976519.56,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5847,114.16,3607244,$411802975,411802975.04,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.5845,112.71,3652276,$411648028,411648027.96,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.5794,75.34,5416521,$408080692,408080692.14,Health Care,BTN1Y11,IE00BTN1Y115,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5703,94.09,4268614,$401633891,401633891.26,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5320,156.58,2392847,$374671983,374671983.26,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.5315,97.92,3822434,$374292737,374292737.28,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.5309,77.15,4846818,$373932009,373932008.70,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.5235,58.15,6339904,$368665418,368665417.60,Health Care,B92SR70,US00287Y1091,New York Stock Exchange Inc.
BA,BOEING,Equity,0.5052,145.45,2446389,$355827280,355827280.05,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.5050,58.84,6044169,$355638904,355638903.96,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.4955,61.39,5684641,$348980111,348980110.99,Consumer Discretionary,2842255,US8552441094,NASDAQ
NKE,NIKE INC CLASS B,Equity,0.4877,132.28,2596403,$343452189,343452188.84,Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.4706,109.45,3027849,$331398073,331398073.05,Health Care,2182348,US1510201049,NASDAQ
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.4474,63.58,4955701,$315083470,315083469.58,Financials,2027342,US0268747849,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.4419,103.95,2994216,$311248753,311248753.20,Industrials,2020459,US4385161066,New York Stock Exchange Inc.
LLY,ELI LILLY,Equity,0.4352,82.04,3736301,$306526134,306526134.04,Health Care,2516152,US5324571083,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.4326,96.05,3172294,$304698839,304698838.70,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.4169,48.79,6017846,$293610706,293610706.34,Information Technology,2714923,US7475251036,NASDAQ
GS,GOLDMAN SACHS GROUP INC,Equity,0.4160,190.02,1541884,$292988798,292988797.68,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE,Equity,0.3993,84.03,3346816,$281232948,281232948.48,Consumer Staples,BTN1Y44,US9314271084,NASDAQ
UNP,UNION PACIFIC CORP,Equity,0.3961,83.95,3323324,$278993050,278993049.80,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.3951,43.89,6340078,$278266023,278266023.42,Financials,2736035,US9029733048,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.3913,103.01,2675107,$275562772,275562772.07,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.3858,161.42,1683272,$271713766,271713766.24,Consumer Staples,2701271,US22160K1051,NASDAQ
LOW,LOWES COMPANIES INC,Equity,0.3854,76.60,3543706,$271447880,271447879.60,Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
MDLZ,MONDELEZ INTERNATIONAL INC CLASS A,Equity,0.3826,43.66,6171415,$269443979,269443978.90,Consumer Staples,B8CKK03,US6092071058,NASDAQ
ABT,ABBOTT LABORATORIES,Equity,0.3641,44.92,5708476,$256424742,256424741.92,Health Care,2002305,US0028241000,New York Stock Exchange Inc.
ACN,ACCENTURE PLC,Equity,0.3639,107.22,2390473,$256306515,256306515.06,Information Technology,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
COP,CONOCOPHILLIPS,Equity,0.3626,54.05,4724211,$255343605,255343604.55,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
BIIB,BIOGEN INC INC,Equity,0.3477,286.86,853727,$244900127,244900127.22,Health Care,2455965,US09062X1037,NASDAQ
PCLN,PRICELINE GROUP INC/THE,Equity,0.3444,1248.85,194191,$242515430,242515430.35,Consumer Discretionary,2779063,US7415034039,NASDAQ
AXP,AMERICAN EXPRESS,Equity,0.3316,71.64,3259714,$233525911,233525910.96,Financials,2026082,US0258161092,New York Stock Exchange Inc.
DD,E I DU PONT DE NEMOURS,Equity,0.3314,67.34,3465561,$233370878,233370877.74,Materials,2018175,US2635341090,New York Stock Exchange Inc.
DOW,DOW CHEMICAL,Equity,0.3283,52.13,4435566,$231226056,231226055.58,Materials,2278719,US2605431038,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENTS INCORPORATED,Equity,0.3244,58.12,3931088,$228474835,228474834.56,Information Technology,2885409,US8825081040,NASDAQ
CL,COLGATE-PALMOLIVE,Equity,0.3215,65.68,3447535,$226434099,226434098.80,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
LMT,LOCKHEED MARTIN CORP,Equity,0.3183,219.16,1022843,$224166272,224166271.88,Industrials,2522096,US5398301094,New York Stock Exchange Inc.
ESRX,EXPRESS SCRIPTS HOLDING CO,Equity,0.3141,85.48,2588076,$221228736,221228736.48,Health Care,B7QQYV9,US30219G1085,NASDAQ
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.3140,75.59,2925954,$221172863,221172862.86,Energy,2655408,US6745991058,New York Stock Exchange Inc.
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.3134,186.24,1185046,$220702967,220702967.04,Financials,2812452,US8288061091,New York Stock Exchange Inc.
DHR,DANAHER CORP,Equity,0.3117,96.39,2277470,$219525333,219525333.30,Industrials,2250870,US2358511028,New York Stock Exchange Inc.
TWX,TIME WARNER INC,Equity,0.3104,69.98,3123693,$218596036,218596036.14,Consumer Discretionary,B63QTN2,US8873173038,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.3103,51.09,4277691,$218547233,218547233.19,Financials,2573209,US59156R1086,New York Stock Exchange Inc.
F,F MOTOR,Equity,0.3037,14.33,14925543,$213883031,213883031.19,Consumer Discretionary,2615468,US3453708600,New York Stock Exchange Inc.
TMO,THERMO FISHER SCIENTIFIC INC,Equity,0.2999,138.40,1526207,$211227049,211227048.80,Health Care,2886907,US8835561023,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.2857,123.33,1631599,$201225105,201225104.67,Consumer Discretionary,2857817,US64110L1061,NASDAQ
TWC,TIME WARNER CABLE INC,Equity,0.2843,184.77,1083804,$200254465,200254465.08,Consumer Discretionary,B63BPC8,US88732J2078,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.2842,34.30,5835563,$200159811,200159810.90,Financials,2262314,US6174464486,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.2838,36.20,5520713,$199849811,199849810.60,Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
