Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
PMCS,PMC-SIERRA INC.,Equity,0.0110,6.71,295765,$1984583,1984583.00,-,2807492,US69344F1066,NASDAQ
ADCT,ADC TELECOMMUNICATIONS,Equity,0.0133,14.53,164135,$2384882,2384882.00,-,B08G9Z7,US0008863096,NASDAQ
PGL,PEOPLES ENERGY CORPORATION,Equity,0.0135,44.57,54633,$2434993,2434993.00,-,2681403,US7110301063,New York Stock Exchange Inc.
SANM,SANMINA-SCI CORP.,Equity,0.0145,3.45,754443,$2602828,2602828.00,-,2780366,US8009072062,NASDAQ
PMTC,PARAMETRIC TECHNOLOGY CORP.,Equity,0.0158,18.02,157499,$2838132,2838132.00,-,B103771,US6991732099,NASDAQ
NOVL,NOVELL,Equity,0.0164,6.20,475170,$2946054,2946054.00,-,2650793,US6700061053,NASDAQ
GAS.2,NICOR INC,Equity,0.0164,46.80,62990,$2947932,2947932.00,-,2639509,US6540861076,New York Stock Exchange Inc.
DDS,DILLARDS INC CLASS A,Equity,0.0167,34.97,85673,$2995985,2995985.00,-,2269768,US2540671011,New York Stock Exchange Inc.
MDP,MEREDITH CORP.,Equity,0.0171,56.35,54609,$3077217,3077217.00,-,2578516,US5894331017,New York Stock Exchange Inc.
HPC,HERCULES INC.,Equity,0.0172,19.31,160572,$3100645,3100645.00,-,2422442,US4270561065,New York Stock Exchange Inc.
RSHCQ,RS LEGACY CORP,Equity,0.0179,16.78,191536,$3213974,3213974.00,-,2871505,US7504381036,Non-Nms Quotation Service (Nnqs)
CIEN,CIENA CORP,Equity,0.0182,27.71,118055,$3271304,3271304.00,-,B1FLZ21,US1717793095,New York Stock Exchange Inc.
TEK,TEKTRONIX INC.,Equity,0.0191,29.17,117821,$3436839,3436839.00,-,2880501,US8791311009,New York Stock Exchange Inc.
DJ,DOW JONES & COMPANY INC.,Equity,0.0193,38.00,91248,$3467424,3467424.00,-,2279002,US2605611050,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0195,22.92,152799,$3502153,3502153.00,-,2218447,US0893021032,New York Stock Exchange Inc.
WPI,WATSON PHARMACEUTICALS,Equity,0.0209,26.03,144249,$3754801,3754801.00,-,2943545,US9426831031,New York Stock Exchange Inc.
CCTYQ,CIRCUIT CITY STORES INC,Equity,0.0209,18.98,198062,$3759217,3759217.00,-,2199326,US1727371080,Non-Nms Quotation Service (Nnqs)
UIS,UNISYS CORP.,Equity,0.0212,7.84,486338,$3812890,3812890.00,-,2931595,US9092143067,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0217,47.64,81741,$3894141,3894141.00,-,2818740,US8330341012,New York Stock Exchange Inc.
BOL,BAUSCH & LOMB INC.,Equity,0.0218,52.06,75315,$3920899,3920899.00,-,2084637,US0717071031,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0219,22.23,177472,$3945203,3945203.00,-,2305844,US7140461093,New York Stock Exchange Inc.
DYN,DYNEGY INC. (CL A),Equity,0.0219,7.24,545035,$3946053,3946053.00,-,-,US26816Q1013,New York Stock Exchange Inc.
TER,TERADYNE INC.,Equity,0.0228,14.96,274264,$4102989,4102989.00,-,2884183,US8807701029,New York Stock Exchange Inc.
SLR,SOLECTRON CORP.,Equity,0.0229,3.22,1281315,$4125834,4125834.00,-,2820563,US8341821077,New York Stock Exchange Inc.
BC,BRUNSWICK CORP,Equity,0.0233,31.90,131235,$4186397,4186397.00,-,2149309,US1170431092,New York Stock Exchange Inc.
CPWR,COMPUWARE CORP.,Equity,0.0236,8.33,509226,$4241853,4241853.00,-,2220884,US2056381096,NASDAQ
