Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.4613,102.50,20703870,$2122146675,-,Information Technology,2046251,US0378331005,NASDAQ
XOM,EXXON MOBIL CORP,Equity,2.3921,99.46,14745381,$1466575594,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,1.9125,45.43,25810634,$1172577103,-,Information Technology,2588173,US5949181045,NASDAQ
JNJ,JOHNSON & JOHNSON,Equity,1.6435,103.73,9714186,$1007652514,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.4590,25.98,34431740,$894536605,-,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3840,137.25,6182230,$848511068,-,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.3808,51.44,16457531,$846575395,-,Financials,2649100,US9497461015,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,1.3801,129.45,6536491,$846148760,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.2601,59.45,12995373,$772574925,-,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.2595,83.11,9291275,$772197865,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1554,49.82,14219195,$708400295,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.0499,29.39,21902099,$643702690,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.0247,192.30,3266968,$628237946,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.0162,34.96,17820559,$623006743,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.9838,60.11,10034290,$603161172,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.9735,34.92,17092574,$596872684,-,Information Technology,2463247,US4581401001,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.9476,16.09,36106754,$580957672,-,Financials,2295677,US0605051046,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.9252,107.58,5272960,$567265037,-,Health Care,2369174,US3755581036,NASDAQ
GOOGL,GOOGLE INC CLASS A,Equity,0.9239,582.36,972690,$566455748,-,Information Technology,B020QX2,US38259P5089,NASDAQ
GOOG,GOOGLE INC CLASS C,Equity,0.9069,571.60,972690,$555989604,-,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
KO,COCA-COLA,Equity,0.8832,41.72,12978584,$541466524,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.8787,51.65,10430522,$538736461,-,Financials,2297907,US1729674242,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.8107,89.88,5530203,$497054646,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.7996,109.64,4471241,$490226863,-,Energy,2779201,AN8068571086,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.7985,41.53,11788733,$489586081,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.7969,54.73,8926704,$488558510,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
PEP,PEPSICO INC,Equity,0.7853,92.49,5205561,$481462337,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.7539,85.58,5400657,$462188226,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,0.7205,74.82,5903956,$441733988,-,Information Technology,B7TL820,US30303M1027,NASDAQ
QCOM,QUALCOMM INC,Equity,0.7194,76.10,5795509,$441038235,-,Information Technology,2714923,US7475251036,NASDAQ
CSCO,CISCO SYSTEMS INC,Equity,0.7169,24.99,17589195,$439553983,-,Information Technology,2198163,US17275R1023,NASDAQ
HD,HOME DEPOT INC,Equity,0.7164,93.50,4697470,$439213445,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,0.7078,339.04,1279865,$433925430,-,Consumer Discretionary,2000019,US0231351067,NASDAQ
WMT,WALMART STORES INC,Equity,0.6815,75.50,5534299,$417839575,-,Consumer Staples,2936921,US9311421039,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.5983,212.52,1726057,$366821634,-,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.5909,139.38,2599310,$362291828,-,Health Care,2023607,US0311621009,NASDAQ
COP,CONOCOPHILLIPS,Equity,0.5584,81.22,4215454,$342379174,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
UNP,UNION PACIFIC CORP,Equity,0.5340,105.27,3110207,$327411491,-,Industrials,2914734,US9078181081,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5203,79.45,4014663,$318964975,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.5188,93.72,3393845,$318071153,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.5100,107.98,2895883,$312697446,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5013,144.00,2134157,$307318608,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.4923,55.28,5459526,$301802597,-,-,B92SR70,US00287Y1091,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.4793,43.08,6820553,$293829423,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
BA,BOEING,Equity,0.4764,126.80,2303517,$292085956,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
UNH,UNITEDHEALTH GROUP INC,Equity,0.4757,86.68,3364426,$291628446,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4701,50.65,5689959,$288196423,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
