Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
XOM,EXXON MOBIL CORP,Equity,3.5247,68.61,10501087,$720479579,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
MSFT,MICROSOFT CORP,Equity,2.1455,25.89,16939624,$438566865,-,Information Technology,2588173,US5949181045,NASDAQ
GEC,GENERAL ELECTRIC CO.,Equity,1.8653,16.42,23220957,$381288114,-,Industrials,5254471,US3696041033,Deutsche Boerse Ag
JPM,JPMORGAN CHASE,Equity,1.8421,43.82,8593166,$376552534,-,Financials,0190031,US46625H1005,London Stock Exchange
PG,PROCTER & GAMBLE,Equity,1.8073,57.92,6378154,$369422680,-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.7938,60.89,6021788,$366666671,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
AAPL*,APPLE INC,Equity,1.7751,185.37,1957478,$362857697,-,Information Technology,B011001,US0378331005,Bolsa Mexicana De Valores (Mexican Stock Exchange)
T,AT&T INC,Equity,1.7035,27.01,12892285,$348220618,-,Telecommunication Services,2831811,US00206R1023,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,1.6761,119.61,2864447,$342616506,-,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,1.5649,16.92,18904931,$319871432,-,Financials,BHZL9B0,US0605051046,Swiss Exchange
CVX,CHEVRON CORP,Equity,1.5099,70.43,4382330,$308647502,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.
CSCO,CISCO SYSTEMS INC,Equity,1.4514,23.54,12603664,$296690251,-,Information Technology,2198163,US17275R1023,NASDAQ
WFC*,WELLS FARGO CO,Equity,1.4073,28.18,10208184,$287666625,-,Financials,B045BZ2,US9497461015,Bolsa Mexicana De Valores (Mexican Stock Exchange)
KO,COCA-COLA,Equity,1.3303,53.70,5063969,$271935135,-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.2753,495.85,525719,$260677766,-,Information Technology,B84V7F8,US38259P5089,Spot Regulated Market - Bvb
HPQ,HEWLETT PACKARD,Equity,1.1966,47.21,5181176,$244603319,-,Information Technology,2424006,US4282361033,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1941,16.55,14748036,$244079996,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
INCO,INTEL CORPORATION CORP,Equity,1.1711,19.57,12232574,$239391473,-,Information Technology,5923652,US4581401001,Nyse Euronext - Euronext Amsterdam
WMT,WALMART STORES INC,Equity,1.1334,49.09,4719604,$231685360,-,Consumer Staples,2961280,US9311421039,Bolsa De Valores De Lima
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,1.0079,48.74,4227178,$206032656,-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
GS,GOLDMAN SACHS GROUP INC,Equity,1.0075,184.35,1117156,$205947709,-,Financials,2407966,US38141G1040,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.9769,58.66,3404215,$199691252,-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,0.9192,30.27,6207357,$187896696,-,Telecommunication Services,2090571,US92343V1044,New York Stock Exchange Inc.
ORCL,ORACLE CORP,Equity,0.8701,20.84,8534601,$177861085,-,Information Technology,2661568,US68389X1054,New York Stock Exchange Inc.
ABT,ABBOTT LABORATORIES,Equity,0.8176,49.47,3378205,$167119801,-,Health Care,2002305,US0028241000,New York Stock Exchange Inc.
QCI,QUALCOMM,Equity,0.7993,44.98,3632541,$163391694,-,Information Technology,5382468,US7475251036,Deutsche Boerse Ag
SLBA,SCHLUMBERGER LTD.,Equity,0.7632,59.60,2617521,$156004252,-,Energy,4779232,AN8068571086,Nyse Euronext - Euronext Amsterdam
COP,CONOCOPHILLIPS,Equity,0.7159,45.16,3240517,$146341748,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.7131,31.63,4608413,$145764103,-,Health Care,2578312,US5893311077,New York Stock Exchange Inc.
WYE,WYETH,Equity,0.6934,48.58,2917448,$141729624,-,Health Care,2027104,US9830241009,New York Stock Exchange Inc.
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.6796,78.40,1771773,$138907003,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.
0R01,CITIGROUP INC,Equity,0.6748,4.84,28499969,$137939850,-,Financials,B0ZC1L8,US1729671016,London Stock Exchange
MCD,MCDONALDS CORP,Equity,0.6659,57.07,2384899,$136106186,-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.6539,60.23,2219096,$133656152,-,Health Care,2023607,US0311621009,NASDAQ
UTX,UNITED TECHNOLOGIES CORP,Equity,0.6131,60.93,2056961,$125330634,-,Industrials,2915500,US9130171096,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.6004,56.47,2173177,$122719305,-,Industrials,2517382,US9113121068,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.5514,35.74,3153898,$112720315,-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
MMM,3M CO,Equity,0.5510,73.80,1526042,$112621900,-,Industrials,2595708,US88579Y1010,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.5456,27.46,4061537,$111529806,-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.5182,16.89,6271424,$105924351,-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
MRK,MERCK & CO INC,Equity,0.4935,28.25,3570702,$100872332,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.4855,26.64,3725024,$99234639,-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.4769,22.52,4329011,$97489328,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.
MON,MONSANTO,Equity,0.4517,77.40,1193039,$92341219,-,Materials,2654320,US61166W1018,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.4503,46.58,1976162,$92049626,-,Health Care,2369174,US3755581036,NASDAQ
MS,MORGAN STANLEY,Equity,0.4487,30.88,2970277,$91722154,-,Financials,2262314,US6174464486,New York Stock Exchange Inc.
USB,US BANCORP,Equity,0.4468,21.86,4178335,$91338403,-,Financials,2736035,US9029733048,New York Stock Exchange Inc.
MDT,MEDTRONIC PLC,Equity,0.4355,36.80,2418802,$89011914,-,Health Care,2575465,US5850551061,New York Stock Exchange Inc.
AEC1,AMERICAN EXPRESS ORD,Equity,0.4310,33.90,2598856,$88101218,-,Financials,4028440,US0258161092,Boerse Berlin
BA,BOEING,Equity,0.4206,54.15,1587542,$85965399,-,Industrials,2108601,US0970231058,New York Stock Exchange Inc.
KFT,KRAFT FOODS INC A,Equity,0.4143,26.27,3223367,$84677851,-,Consumer Staples,2764296,US50075N1046,NASDAQ
CL,COLGATE-PALMOLIVE,Equity,0.4065,76.28,1089282,$83090431,-,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
WAG,WALGREEN,Equity,0.3976,37.47,2168807,$81265198,-,Consumer Staples,2934839,US9314221097,New York Stock Exchange Inc.
MO,ALTRIA GROUP INC,Equity,0.3944,17.81,4526797,$80622255,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
TGT,TARGET CORP,Equity,0.3752,46.68,1643117,$76700702,-,Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
BK,BANK OF NEW YORK MELLON CORP,Equity,0.3728,28.99,2628682,$76205491,-,Financials,B1Z77F6,US0640581007,New York Stock Exchange Inc.
EMC,EMC CORP,Equity,0.3684,17.04,4419078,$75301089,-,Information Technology,2295172,US2686481027,New York Stock Exchange Inc.
