Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
PMCS,PMC-SIERRA INC.,Equity,0.0110,6.63,295743,$1960776,1960776.00,-,2807492,US69344F1066,NASDAQ
PGL,PEOPLES ENERGY CORPORATION,Equity,0.0134,43.69,54663,$2388226,2388226.00,-,2681403,US7110301063,New York Stock Exchange Inc.
ADCT,ADC TELECOMMUNICATIONS,Equity,0.0134,14.31,167645,$2399000,2399000.00,-,B08G9Z7,US0008863096,NASDAQ
NAV,NAVISTAR INTERNATIONAL CORP,Equity,0.0137,27.73,87944,$2438687,2438687.00,-,2624464,US63934E1082,New York Stock Exchange Inc.
DDS,DILLARDS INC CLASS A,Equity,0.0148,30.17,87809,$2649198,2649198.00,-,2269768,US2540671011,New York Stock Exchange Inc.
CIEN,CIENA CORP,Equity,0.0159,23.51,120593,$2835141,2835141.00,-,B1FLZ21,US1717793095,New York Stock Exchange Inc.
GAS.2,NICOR INC,Equity,0.0163,45.96,63309,$2909682,2909682.00,-,2639509,US6540861076,New York Stock Exchange Inc.
NOVL,NOVELL,Equity,0.0163,6.00,485322,$2911932,2911932.00,-,2650793,US6700061053,NASDAQ
MDP,MEREDITH CORP.,Equity,0.0167,52.50,56752,$2979480,2979480.00,-,2578516,US5894331017,New York Stock Exchange Inc.
HPC,HERCULES INC.,Equity,0.0167,18.20,164105,$2986711,2986711.00,-,2422442,US4270561065,New York Stock Exchange Inc.
SANM,SANMINA-SCI CORP.,Equity,0.0168,3.95,758588,$2996423,2996423.00,-,2780366,US8009072062,NASDAQ
LPX,LOUISIANA PACIFIC CORP,Equity,0.0168,19.78,151754,$3001694,3001694.00,-,2535243,US5463471053,New York Stock Exchange Inc.
PMTC,PARAMETRIC TECHNOLOGY CORP.,Equity,0.0176,19.54,160847,$3142950,3142950.00,-,B103771,US6991732099,NASDAQ
UIS,UNISYS CORP.,Equity,0.0179,6.54,489541,$3201598,3201598.00,-,2931595,US9092143067,New York Stock Exchange Inc.
DJ,DOW JONES & COMPANY INC.,Equity,0.0183,35.09,93192,$3270107,3270107.00,-,2279002,US2605611050,New York Stock Exchange Inc.
DYN,DYNEGY INC. (CL A),Equity,0.0185,6.08,544109,$3308183,3308183.00,-,-,US26816Q1013,New York Stock Exchange Inc.
BIG,BIG LOTS INC.,Equity,0.0187,21.08,158458,$3340295,3340295.00,-,2218447,US0893021032,New York Stock Exchange Inc.
RSHCQ,RS LEGACY CORP,Equity,0.0195,17.84,195640,$3490218,3490218.00,-,2871505,US7504381036,Non-Nms Quotation Service (Nnqs)
