Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.7184,112.76,21857568,$2464659368,2464659367.68,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.0152,43.52,30692113,$1335720758,1335720757.76,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.8007,75.24,15863250,$1193550930,1193550930.00,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.4917,93.98,10521009,$988764426,988764425.82,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.4315,24.82,38228340,$948827399,948827398.80,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.4304,53.33,17777965,$948098873,948098873.45,Financials,2649100,US9497461015,New York Stock Exchange Inc.
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.3993,134.04,6919413,$927478119,927478118.52,Financials,2073390,US0846707026,New York Stock Exchange Inc.
JPM,JPMORGAN CHASE & CO,Equity,1.3616,64.10,14079961,$902525500,902525500.10,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.1676,33.20,23311610,$773945452,773945452.00,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1356,32.22,23362337,$752734498,752734498.14,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.1210,512.89,1448778,$743063748,743063748.42,Consumer Discretionary,2000019,US0231351067,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.0974,70.67,10293165,$727417971,727417970.55,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.0781,89.43,7990880,$714624398,714624398.40,Information Technology,B7TL820,US30303M1027,NASDAQ
VZ,VERIZON COMMUNICATIONS INC,Equity,1.0741,46.01,15473860,$711952299,711952298.60,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
GOOGL,GOOGLE INC CLASS A,Equity,1.0613,647.82,1085858,$703440530,703440529.56,Information Technology,B020QX2,US38259P5089,NASDAQ
GOOG,GOOGLE INC CLASS C,Equity,1.0157,618.25,1088963,$673251375,673251374.75,Information Technology,BKM4JZ7,US38259P7069,NASDAQ
BAC,BANK OF AMERICA CORP,Equity,0.9823,16.34,39845160,$651069914,651069914.40,Financials,2295677,US0605051046,New York Stock Exchange Inc.
C,CITIGROUP INC,Equity,0.9288,53.48,11511579,$615639245,615639244.92,Financials,2297907,US1729674242,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.9103,101.88,5922534,$603387764,603387763.92,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
GILD,GILEAD SCIENCES INC,Equity,0.8838,105.07,5575707,$585839534,585839534.49,Health Care,2369174,US3755581036,NASDAQ
KO,COCA-COLA,Equity,0.8829,39.32,14883276,$585210412,585210412.32,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,0.8718,80.99,7134560,$577828014,577828014.40,Energy,2838555,US1667641005,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8708,53.85,10718934,$577214596,577214595.90,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.8659,116.46,4928330,$573953312,573953311.80,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.8104,56.33,9536409,$537185919,537185918.97,Consumer Discretionary,2044545,US20030N1019,NASDAQ
V,VISA INC CLASS A,Equity,0.7889,71.30,7334026,$522916054,522916053.80,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.7851,92.93,5600154,$520422311,520422311.22,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.7752,147.89,3474564,$513853270,513853269.96,Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.7750,28.54,17998778,$513685124,513685124.12,Information Technology,2463247,US4581401001,NASDAQ
