Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0269,360.00,13211,$4755960,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
AVNW,AVIAT NETWORKS INC,Equity,0.0004,4.77,15133,$72184,-,Information Technology,B1PPR16,US05366Y1029,NASDAQ
MDP,MEREDITH CORP.,Equity,0.0121,26.96,79162,$2134208,-,Consumer Discretionary,2578516,US5894331017,New York Stock Exchange Inc.
AZO,AUTOZONE INC,Equity,0.0716,152.15,83243,$12665422,-,Consumer Discretionary,2065955,US0533321024,New York Stock Exchange Inc.
ISRG,INTUITIVE SURGICAL INC,Equity,0.0728,149.68,86001,$12872630,-,Health Care,2871301,US46120E6023,NASDAQ
GAS.2,NICOR INC,Equity,0.0176,31.45,99123,$3117418,-,Utilities,2639509,US6540861076,New York Stock Exchange Inc.
CF,CF INDUSTRIES HOLDINGS INC,Equity,0.0465,77.64,105996,$8229529,-,Materials,B0G4K50,US1252691001,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0543,81.79,117462,$9607217,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
SHLD,SEARS HOLDINGS CORP,Equity,0.0388,56.85,120892,$6872710,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
MIL.,MILLIPORE CORP,Equity,0.0431,62.89,121273,$7626859,-,Health Care,2594437,US6010731098,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0194,28.18,122003,$3438045,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
FLS,FLOWSERVE CORP,Equity,0.0509,73.57,122414,$9005998,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
RL,POLO RALPH LAUREN CORP.,Equity,0.0377,53.82,124069,$6677394,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0222,31.15,125965,$3923810,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0137,18.64,129589,$2415539,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
BDK,THE BLACK & DECKER CORPORATION,Equity,0.0239,32.07,132072,$4235549,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.
GWW,WW GRAINGER INC,Equity,0.0622,78.83,139528,$10998992,-,Industrials,2380863,US3848021040,New York Stock Exchange Inc.
MX4A,CME GROUP INC CLASS A,Equity,0.2649,321.64,145704,$46864235,-,Financials,B012KV5,US12572Q1058,Boerse Berlin
WYNN,WYNN RESORTS LTD,Equity,0.0307,37.06,146396,$5425436,-,Consumer Discretionary,2963811,US9831341071,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0726,84.28,152417,$12845705,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.0301,34.74,153535,$5333806,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
KBH,KB HOME,Equity,0.0132,15.00,155784,$2336760,-,Consumer Discretionary,2485070,US48666K1097,New York Stock Exchange Inc.
MA,MASTERCARD INC CLASS A,Equity,0.1585,176.33,159032,$28042113,-,Information Technology,B121557,US57636Q1040,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0374,41.44,159500,$6609680,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
ICE,INTERCONTINENTALEXCHANGE INC.,Equity,0.0972,107.79,159545,$17197356,-,Financials,B0PBS81,US45865V1008,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0385,42.14,161617,$6810540,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
CEPH,CEPHALON INC,Equity,0.0534,58.31,162039,$9448494,-,Health Care,2185143,US1567081096,NASDAQ
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0257,27.09,168060,$4552745,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0157,16.34,170245,$2781803,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0312,31.90,173145,$5523326,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
SWK,STANLEY WORKS,Equity,0.0350,35.70,173493,$6193700,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.0610,61.48,175448,$10786543,-,Financials,2131179,US0534841012,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0510,50.30,179493,$9028498,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
BIG,BIG LOTS INC.,Equity,0.0236,23.01,181183,$4169021,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0422,40.16,185708,$7458033,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
TIE,TITANIUM METALS CORP.,Equity,0.0098,9.26,187118,$1732713,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
MEE,MASSEY ENERGY CO.,Equity,0.0242,22.89,187238,$4285878,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0530,49.98,187532,$9372849,-,Industrials,2860826,US8589121081,NASDAQ
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0325,30.11,190887,$5747608,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
VFC,VF CORP,Equity,0.0621,56.82,193228,$10979215,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0276,25.03,195333,$4889185,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0311,27.74,198165,$5497097,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
CIEN,CIENA CORP,Equity,0.0123,11.00,198369,$2182059,-,Information Technology,B1FLZ21,US1717793095,New York Stock Exchange Inc.
