Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
AAPL,APPLE INC,Equity,3.1882,97.34,21859741,$2127827189,2127827188.94,Information Technology,2046251,US0378331005,NASDAQ
MSFT,MICROSOFT CORP,Equity,2.5852,55.09,31318970,$1725362057,1725362057.30,Information Technology,2588173,US5949181045,NASDAQ
XOM,EXXON MOBIL CORP,Equity,1.9039,77.85,16322035,$1270670425,1270670424.75,Energy,2326618,US30231G1022,New York Stock Exchange Inc.
JNJ,JOHNSON & JOHNSON,Equity,1.6977,104.44,10848616,$1133029455,1133029455.04,Health Care,2475833,US4781601046,New York Stock Exchange Inc.
GE,GENERAL ELECTRIC,Equity,1.6134,29.10,37003954,$1076815061,1076815061.40,Industrials,2380498,US3696041033,New York Stock Exchange Inc.
FB,FACEBOOK CLASS A INC,Equity,1.4967,112.21,8901996,$998892971,998892971.16,Information Technology,B7TL820,US30303M1027,NASDAQ
BRKB,BERKSHIRE HATHAWAY INC CLASS B,Equity,1.4282,129.77,7345378,$953209703,953209703.06,Financials,2073390,US0846707026,New York Stock Exchange Inc.
WFC,WELLS FARGO,Equity,1.3716,50.23,18224273,$915405233,915405232.79,Financials,2649100,US9497461015,New York Stock Exchange Inc.
AMZN,AMAZON COM INC,Equity,1.3255,587.00,1507089,$884661243,884661243.00,Consumer Discretionary,2000019,US0231351067,NASDAQ
PG,PROCTER & GAMBLE,Equity,1.3056,81.69,10666809,$871371627,871371627.21,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
T,AT&T INC,Equity,1.3032,36.06,24120717,$869793055,869793055.02,Telecommunications,2831811,US00206R1023,New York Stock Exchange Inc.
GOOGL,ALPHABET INC CLASS A,Equity,1.3030,761.35,1142243,$869646708,869646708.05,Information Technology,BYVY8G0,US02079K3059,NASDAQ
GOOG,ALPHABET INC CLASS C,Equity,1.2969,742.95,1164996,$865533778,865533778.20,Information Technology,BYY88Y7,US02079K1079,NASDAQ
JPM,JPMORGAN CHASE & CO,Equity,1.2867,59.50,14432951,$858760585,858760584.50,Financials,2190385,US46625H1005,New York Stock Exchange Inc.
VZ,VERIZON COMMUNICATIONS INC,Equity,1.1944,49.97,15953203,$797181554,797181553.91,Telecommunications,2090571,US92343V1044,New York Stock Exchange Inc.
PFE,PFIZER INC,Equity,1.1057,30.49,24203057,$737951208,737951207.93,Health Care,2684703,US7170811035,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.9869,42.92,15346321,$658664097,658664097.32,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
CVX,CHEVRON CORP,Equity,0.9560,86.47,7379078,$638068875,638068874.66,Energy,2838555,US1667641005,New York Stock Exchange Inc.
HD,HOME DEPOT INC,Equity,0.9367,125.76,4971102,$625165788,625165787.52,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
BAC,BANK OF AMERICA CORP,Equity,0.8649,14.14,40825151,$577267635,577267635.14,Financials,2295677,US0605051046,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.8600,31.02,18502212,$573938616,573938616.24,Information Technology,2463247,US4581401001,NASDAQ
DIS,WALT DISNEY,Equity,0.8561,95.82,5963223,$571396028,571396027.86,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
V,VISA INC CLASS A,Equity,0.8518,74.49,7631592,$568477288,568477288.08,Information Technology,B2PZN04,US92826C8394,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.8499,99.30,5712012,$567202792,567202791.60,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
MRK,MERCK & CO INC,Equity,0.8316,50.67,10952897,$554983291,554983290.99,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.8192,90.01,6074467,$546762775,546762774.67,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
CMCSA,COMCAST A CORP,Equity,0.8011,55.71,9597390,$534670597,534670596.90,Consumer Discretionary,2044545,US20030N1019,NASDAQ
