Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
HP,HELMERICH & PAYNE INC,Equity,0.0624,69.05,246552,$17024416,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.0659,72.79,246896,$17971560,-,Utilities,2130109,US6826801036,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0390,42.35,251265,$10641073,-,Utilities,2048804,US7234841010,New York Stock Exchange Inc.
AKS,AK STEEL HOLDING CORP.,Equity,0.0113,12.15,254097,$3087279,-,Materials,2067735,US0015471081,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0233,24.46,259893,$6356983,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.
EL,ESTEE LAUDER INC CLASS A,Equity,0.1012,104.91,263032,$27594687,-,Consumer Staples,2320524,US5184391044,New York Stock Exchange Inc.
SCG,SCANA CORP,Equity,0.0379,39.19,263446,$10324449,-,Utilities,2545844,US80589M1027,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0391,40.39,263661,$10649268,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
EW,EDWARDS LIFESCIENCES CORP,Equity,0.0692,71.35,264592,$18878639,-,Health Care,2567116,US28176E1082,New York Stock Exchange Inc.
SJM,JM SMUCKER,Equity,0.0764,77.92,267339,$20831055,-,Consumer Staples,2951452,US8326964058,New York Stock Exchange Inc.
PLL,PALL CORP,Equity,0.0487,49.58,267640,$13269591,-,Industrials,2668804,US6964293079,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.0919,92.99,269383,$25049925,-,Energy,2690830,US7237871071,New York Stock Exchange Inc.
ROST,ROSS STORES INC,Equity,0.0749,75.77,269553,$20424031,-,Consumer Discretionary,2746711,US7782961038,NASDAQ
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.0622,62.76,270089,$16950786,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.
AIV,APARTMENT INVESTMENT & MANAGEMENT,Equity,0.0276,27.30,275455,$7519922,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.
CRM,SALESFORCE.COM INC,Equity,0.1475,144.71,277913,$40216790,-,Information Technology,2310525,US79466L3024,New York Stock Exchange Inc.
SUN,SUNOCO INC.,Equity,0.0416,40.65,279111,$11345862,-,Energy,2859868,US86764P1093,New York Stock Exchange Inc.
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.0523,50.83,280678,$14266863,-,Consumer Discretionary,2043694,US0376041051,NASDAQ
SIAL,SIGMA ALDRICH CORP,Equity,0.0691,67.10,280733,$18837184,-,Materials,2807566,US8265521018,NASDAQ
FDO,FAMILY DOLLAR STORES INC,Equity,0.0549,53.11,281874,$14970328,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.
EFX,EQUIFAX INC,Equity,0.0358,34.36,283665,$9746729,-,Industrials,2319146,US2944291051,New York Stock Exchange Inc.
URBN,URBAN OUTFITTERS INC,Equity,0.0343,32.54,287068,$9341193,-,Consumer Discretionary,2933438,US9170471026,NASDAQ
GR,GOODRICH CORP,Equity,0.1005,95.14,288086,$27408502,-,Industrials,2377809,US3823881061,New York Stock Exchange Inc.
MTZ,M&T BANK CORP,Equity,0.0916,86.24,289519,$24968119,-,Financials,B0184C2,US55261F1049,Deutsche Boerse Ag
CTAS,CINTAS CORP,Equity,0.0348,32.55,291344,$9483247,-,Industrials,2197137,US1729081059,NASDAQ
WPI,WATSON PHARMACEUTICALS,Equity,0.0718,67.13,291496,$19568126,-,Health Care,2943545,US9426831031,New York Stock Exchange Inc.
JEC,JACOBS ENGINEERING GROUP INC,Equity,0.0420,39.14,292284,$11439996,-,Industrials,2469052,US4698141078,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.0429,39.87,293172,$11688768,-,Information Technology,2412001,US4138751056,New York Stock Exchange Inc.
RDC,ROWAN COMPANIES PLC,Equity,0.0422,39.17,293764,$11506736,-,Energy,2753197,US7793821007,New York Stock Exchange Inc.
TIF,TIFFANY,Equity,0.0860,79.59,294660,$23451989,-,Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.
VMC,VULCAN MATERIALS,Equity,0.0374,34.29,297568,$10203607,-,Materials,2931205,US9291601097,New York Stock Exchange Inc.
MWW,MONSTER WORLDWIDE INC.,Equity,0.0128,11.74,298047,$3499072,-,Information Technology,2892045,US6117421072,New York Stock Exchange Inc.
NFX,NEWFIELD EXPLORATION,Equity,0.0754,67.42,304808,$20550155,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.0545,48.65,305386,$14857029,-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
CLX,CLOROX,Equity,0.0807,71.59,307304,$21999893,-,Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.0456,39.56,314006,$12422077,-,Consumer Discretionary,2414580,US4180561072,NASDAQ
DRI,DARDEN RESTAURANTS INC,Equity,0.0586,50.80,314446,$15973857,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.0694,59.50,317772,$18907434,-,Consumer Discretionary,B65LWX6,US67103H1077,NASDAQ
HRL,HORMEL FOODS CORP,Equity,0.0340,28.97,320034,$9271385,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
MOLX,MOLEX INC.,Equity,0.0276,23.48,320449,$7524143,-,Information Technology,2599142,US6085541018,NASDAQ
PSA,PUBLIC STORAGE REIT,Equity,0.1416,119.63,322703,$38604960,-,Financials,2852533,US74460D1090,New York Stock Exchange Inc.
XRAY,DENTSPLY SIRONA INC,Equity,0.0451,37.89,324447,$12293297,-,Health Care,2364339,US2490301072,NASDAQ
GME,GAMESTOP CORP CLASS A,Equity,0.0282,23.58,326005,$7687198,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.
LEG,LEGGETT & PLATT INC,Equity,0.0262,21.70,329330,$7146461,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.
FISV,FISERV INC,Equity,0.0733,60.36,330999,$19979100,-,Information Technology,2342034,US3377381088,NASDAQ
USX1,US STEEL CORP CORP,Equity,0.0486,39.99,331357,$13250966,-,Materials,B1C5WK3,US9129091081,Deutsche Boerse Ag
TSO,TESORO CORP.,Equity,0.0295,24.29,331359,$8048710,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.
LO,LORILLARD INC,Equity,0.1291,106.22,331445,$35206088,-,Consumer Staples,B39GHT7,US5441471019,New York Stock Exchange Inc.
PCP,PRECISION CASTPARTS CORP,Equity,0.1964,161.38,331773,$53541527,-,Industrials,2699514,US7401891053,-
BEN,FRANKLIN RESOURCES INC,Equity,0.1549,126.96,332577,$42223976,-,Financials,2350684,US3546131018,New York Stock Exchange Inc.
ROK,ROCKWELL AUTOMATION INC,Equity,0.0876,71.76,332893,$23888402,-,Industrials,2754060,US7739031091,New York Stock Exchange Inc.
CERN,CERNER CORP,Equity,0.0813,66.49,333405,$22168098,-,Health Care,2185284,US1567821046,NASDAQ
CLF,CLIFFS NATURAL RESOURCES INC.,Equity,0.1099,89.82,333640,$29967545,-,Materials,2202707,US18683K1016,New York Stock Exchange Inc.
BXP,BOSTON PROPERTIES REIT INC,Equity,0.1322,107.36,335802,$36051703,-,Financials,2019479,US1011211018,New York Stock Exchange Inc.
RHI,ROBERT HALF,Equity,0.0340,27.38,338425,$9266077,-,Industrials,2110703,US7703231032,New York Stock Exchange Inc.
CVH,COVENTRY HEALTH CARE INC,Equity,0.0401,32.00,341612,$10931584,-,Health Care,2232696,US2228621049,New York Stock Exchange Inc.
LM,LEGG MASON INC,Equity,0.0370,29.42,342907,$10088324,-,Financials,2510615,US5249011058,New York Stock Exchange Inc.
WFM,WHOLE FOODS MARKET INC,Equity,0.0842,66.70,344236,$22960541,-,Consumer Staples,2963899,US9668371068,NASDAQ
EQT,EQT CORP,Equity,0.0802,63.48,344404,$21862766,-,Energy,2319414,US26884L1098,New York Stock Exchange Inc.
NDAQ,NASDAQ INC,Equity,0.0306,24.07,346104,$8330723,-,Financials,2965107,US6311031081,NASDAQ
HSY,HERSHEY FOODS,Equity,0.0732,56.44,353420,$19947025,-,Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.
COL,ROCKWELL COLLINS INC,Equity,0.0718,55.09,355074,$19561027,-,Industrials,2767228,US7743411016,New York Stock Exchange Inc.
FO,FORTUNE BRANDS INC,Equity,0.0785,60.21,355328,$21394299,-,Consumer Discretionary,2024774,US3496311016,New York Stock Exchange Inc.
CSC,COMPUTER SCIENCES CORP,Equity,0.0463,35.28,357445,$12610660,-,Information Technology,2215200,US2053631048,New York Stock Exchange Inc.
GPC,GENUINE PARTS,Equity,0.0707,53.16,362582,$19274859,-,Consumer Discretionary,2367480,US3724601055,New York Stock Exchange Inc.
DGX,QUEST DIAGNOSTICS INC,Equity,0.0718,54.01,362647,$19586564,-,Health Care,2702791,US74834L1008,New York Stock Exchange Inc.
PPG,PPG INDUSTRIES INC,Equity,0.1127,84.20,364794,$30715655,-,Materials,2698470,US6935061076,New York Stock Exchange Inc.
TAP,MOLSON COORS BREWING CLASS B,Equity,0.0605,45.05,366249,$16499517,-,Consumer Staples,B067BM3,US60871R2094,New York Stock Exchange Inc.
FLIR,FLIR SYSTEMS INC,Equity,0.0371,27.46,368046,$10106543,-,Information Technology,2344717,US3024451011,NASDAQ
SEE,SEALED AIR CORP,Equity,0.0292,21.53,369121,$7947175,-,Materials,2232793,US81211K1007,New York Stock Exchange Inc.
RRC,RANGE RESOURCES CORP,Equity,0.0885,65.16,370237,$24124643,-,Energy,2523334,US75281A1097,New York Stock Exchange Inc.
LEN,LENNAR A CORP,Equity,0.0240,17.69,370512,$6554357,-,Consumer Discretionary,2511920,US5260571048,New York Stock Exchange Inc.
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.0255,18.61,372980,$6941158,-,Information Technology,2897697,US8919061098,New York Stock Exchange Inc.
PCL,PLUM CREEK TIMBER COMPANY REIT INC,Equity,0.0523,38.22,373225,$14264660,-,Financials,2692397,US7292511083,-
PH,PARKER-HANNIFIN CORP,Equity,0.1084,79.02,374071,$29559090,-,Industrials,2671501,US7010941042,New York Stock Exchange Inc.
CINF,CINCINNATI FINANCIAL CORP,Equity,0.0377,27.33,375672,$10267116,-,Financials,2196888,US1720621010,NASDAQ
CHRW,CH ROBINSON WORLDWIDE INC,Equity,0.0997,72.31,375924,$27183064,-,Industrials,2116228,US12541W2098,NASDAQ
OI,OWENS ILLINOIS INC,Equity,0.0321,23.17,377996,$8758167,-,Materials,2662862,US6907684038,New York Stock Exchange Inc.
VNO,VORNADO REALTY TRUST REIT,Equity,0.1298,93.55,378191,$35379768,-,Financials,2933632,US9290421091,New York Stock Exchange Inc.
HSP,HOSPIRA INC,Equity,0.0725,51.12,386684,$19767286,-,Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.
JWN,NORDSTROM INC,Equity,0.0712,50.16,386721,$19397925,-,Consumer Discretionary,2641827,US6556641008,New York Stock Exchange Inc.
KLAC,KLA TENCOR CORP,Equity,0.0565,39.82,386976,$15409384,-,Information Technology,2480138,US4824801009,NASDAQ
BLL,BALL CORP,Equity,0.0551,38.80,387115,$15020062,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
SWK,STANLEY BLACK & DECKER INC,Equity,0.0936,65.77,387810,$25506264,-,Industrials,B3Q2FJ4,US8545021011,New York Stock Exchange Inc.
VRSN,VERISIGN INC,Equity,0.0445,31.21,388278,$12118156,-,Information Technology,2142922,US92343E1029,NASDAQ
HUM,HUMANA INC,Equity,0.1063,74.58,388413,$28967842,-,Health Care,2445063,US4448591028,New York Stock Exchange Inc.
TDC,TERADATA CORP,Equity,0.0784,54.96,389060,$21382738,-,Information Technology,B247H10,US88076W1036,New York Stock Exchange Inc.
DTE,DTE ENERGY,Equity,0.0714,49.84,390309,$19453001,-,Utilities,2280220,US2333311072,New York Stock Exchange Inc.
MWV,MEADWESTVACO CORP,Equity,0.0447,31.14,391088,$12178480,-,Materials,2840044,US5833341077,New York Stock Exchange Inc.
WYN,WYNDHAM WORLDWIDE CORP,Equity,0.0497,34.59,391764,$13551117,-,Consumer Discretionary,B198391,US98310W1080,New York Stock Exchange Inc.
FLR,FLUOR CORP,Equity,0.0937,63.53,402086,$25544524,-,Industrials,2696838,US3434121022,New York Stock Exchange Inc.
APH,AMPHENOL CORP CLASS A,Equity,0.0728,48.89,406011,$19849878,-,Information Technology,2145084,US0320951017,New York Stock Exchange Inc.
NBL,NOBLE ENERGY INC,Equity,0.1488,99.68,407003,$40570059,-,Energy,2640761,US6550441058,New York Stock Exchange Inc.
HCN,HEALTH CARE REIT INC,Equity,0.0789,52.78,407388,$21501939,-,Financials,2440961,US42217K1060,New York Stock Exchange Inc.
QEP,QEP RESOURCES INC,Equity,0.0655,43.83,407389,$17855860,-,Energy,B60X657,US74733V1008,New York Stock Exchange Inc.
ES,NORTHEAST UTILITIES,Equity,0.0508,34.00,407432,$13852688,-,Utilities,2645108,US6643971061,New York Stock Exchange Inc.
BMC,BMC SOFTWARE INC.,Equity,0.0646,43.22,407619,$17617293,-,Information Technology,2068921,US0559211000,NASDAQ
ETR,ENTERGY CORP,Equity,0.1006,66.80,410562,$27425542,-,Utilities,2317087,US29364G1031,New York Stock Exchange Inc.
LIFE,LIFE TECHNOLOGIES CORP,Equity,0.0681,45.03,412015,$18553035,-,Health Care,2397186,US53217V1098,NASDAQ
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.0308,20.39,412408,$8408999,-,Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.
CPB,CAMPBELL SOUP,Equity,0.0510,33.05,420688,$13903738,-,Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.
DF,DEAN FOODS CO.,Equity,0.0171,11.02,422218,$4652842,-,Consumer Staples,2858649,US2423701042,New York Stock Exchange Inc.
ZION,ZIONS BANCORPORATION,Equity,0.0340,21.90,423679,$9278570,-,Financials,2989828,US9897011071,NASDAQ
ITT,ITT CORP,Equity,0.0831,53.34,424748,$22656058,-,Industrials,2465760,US4509111021,New York Stock Exchange Inc.
TER,TERADYNE INC.,Equity,0.0211,13.49,427399,$5765613,-,Information Technology,2884183,US8807701029,New York Stock Exchange Inc.
JNS,JANUS CAPITAL GROUP INC.,Equity,0.0133,8.44,429130,$3621857,-,Financials,2605555,US47102X1054,New York Stock Exchange Inc.
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.0382,24.22,430306,$10422011,-,Information Technology,2507457,US00971T1016,NASDAQ
DOV,DOVER CORP,Equity,0.0955,60.47,430394,$26025925,-,Industrials,2278407,US2600031080,New York Stock Exchange Inc.
RRD,RR DONNELLEY AND SONS,Equity,0.0298,18.81,432284,$8131262,-,Industrials,2276605,US2578671016,New York Stock Exchange Inc.
CTXS,CITRIX SYSTEMS INC,Equity,0.1146,72.04,433613,$31237481,-,Information Technology,2182553,US1773761002,NASDAQ
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.0544,33.75,439030,$14817263,-,Information Technology,2592174,US5950171042,NASDAQ
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.0975,60.02,442815,$26577756,-,Health Care,2783815,US98956P1021,New York Stock Exchange Inc.
RHT,RED HAT INC,Equity,0.0687,42.08,444882,$18720635,-,Information Technology,2447218,US7565771026,New York Stock Exchange Inc.
MUR,MURPHY OIL CORP,Equity,0.1051,64.22,446195,$28654643,-,Energy,2611206,US6267171022,New York Stock Exchange Inc.
HOT,STARWOOD HOTELS & RESORTS WORLDWID,Equity,0.0907,54.96,450088,$24736836,-,Consumer Discretionary,B12GHV2,US85590A4013,New York Stock Exchange Inc.
CMI,CUMMINS INC,Equity,0.1741,104.88,452552,$47463654,-,Industrials,2240202,US2310211063,New York Stock Exchange Inc.
JBL,JABIL CIRCUIT INC,Equity,0.0304,18.31,453262,$8299227,-,Information Technology,2471789,US4663131039,New York Stock Exchange Inc.
LUK,LEUCADIA NATIONAL CORP,Equity,0.0564,33.67,456572,$15372779,-,Financials,2513012,US5272881047,New York Stock Exchange Inc.
MCO,MOODYS CORP,Equity,0.0597,35.61,456784,$16266078,-,Financials,2252058,US6153691059,New York Stock Exchange Inc.
EXPE,EXPEDIA INC.,Equity,0.0535,31.69,459912,$14574611,-,Consumer Discretionary,B0F0DY9,US30212P1057,NASDAQ
IRM,IRON MOUNTAIN INC,Equity,0.0537,31.63,462543,$14630235,-,Industrials,2542931,US4628461067,New York Stock Exchange Inc.
CEG,CONSTELLATION ENERGY GROUP INC.,Equity,0.0659,38.83,462573,$17961710,-,Utilities,2073408,US2103711006,New York Stock Exchange Inc.
CMA,COMERICA INC,Equity,0.0544,32.03,463237,$14837481,-,Financials,2212870,US2003401070,New York Stock Exchange Inc.
PBI,PITNEY BOWES INC,Equity,0.0371,21.55,469839,$10125030,-,Industrials,2690506,US7244791007,New York Stock Exchange Inc.
MJN,MEAD JOHNSON NUTRITION,Equity,0.1234,71.37,471329,$33638751,-,Consumer Staples,B4W9F29,US5828391061,New York Stock Exchange Inc.
APD,AIR PRODUCTS AND CHEMICALS INC,Equity,0.1590,88.73,488636,$43356672,-,Materials,2011602,US0091581068,New York Stock Exchange Inc.
SVU,SUPERVALU INC,Equity,0.0154,8.60,488947,$4204944,-,Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.0858,47.72,489978,$23381750,-,Industrials,2325507,US3021301094,NASDAQ
JCP,JC PENNEY INC,Equity,0.0554,30.76,491401,$15115495,-,Consumer Discretionary,2680303,US7081601061,New York Stock Exchange Inc.
TE,TECO ENERGY INC,Equity,0.0337,18.53,495382,$9179428,-,Utilities,2880255,US8723751009,New York Stock Exchange Inc.
PWR,QUANTA SERVICES INC.,Equity,0.0338,18.52,498033,$9223571,-,Industrials,2150204,US74762E1029,New York Stock Exchange Inc.
CPWR,COMPUWARE CORP.,Equity,0.0178,9.66,503016,$4859135,-,Information Technology,2220884,US2056381096,NASDAQ
BDX,BECTON DICKINSON,Equity,0.1547,83.61,504464,$42178235,-,Health Care,2087807,US0758871091,New York Stock Exchange Inc.
DPS,DR PEPPER SNAPPLE GROUP INC,Equity,0.0707,37.76,510181,$19264435,-,Consumer Staples,B2QW0Z8,US26138E1091,New York Stock Exchange Inc.
CFN,CAREFUSION CORP,Equity,0.0499,26.39,514986,$13590481,-,Health Care,B3N2D37,US14170T1016,New York Stock Exchange Inc.
POM,PEPCO HOLDINGS INC,Equity,0.0357,18.68,520352,$9720175,-,Utilities,2971698,US7132911022,New York Stock Exchange Inc.
KMX,CARMAX INC,Equity,0.0610,31.97,520540,$16641664,-,Consumer Discretionary,2983563,US1431301027,New York Stock Exchange Inc.
ANRZQ,ALPHA NATURAL RESOURCES INC,Equity,0.0818,42.71,522132,$22300258,-,Energy,B066NX5,US02076X1028,Non-Nms Quotation Service (Nnqs)
CNX,CONSOL ENERGY INC,Equity,0.1028,53.60,522864,$28025510,-,Energy,2413758,US20854P1093,New York Stock Exchange Inc.
