Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange
OSHWQ,ORCHARD SUPPLY HARDWARE STORES COR,Equity,0.0001,3.76,3926,$14762,-,Consumer Discretionary,B7FNL98,US6856914048,Non-Nms Quotation Service (Nnqs)
OSHSQ,ORCHARD SUPPLY HARDWARE STORES PRE,Equity,0.0001,3.76,3926,$14762,-,Consumer Discretionary,B7FNL10,US6856915037,Non-Nms Quotation Service (Nnqs)
SHLD,SEARS HOLDINGS CORP,Equity,0.0107,31.78,88458,$2811195,-,Consumer Discretionary,2634805,US8123501061,NASDAQ
TIE,TITANIUM METALS CORP.,Equity,0.0110,14.98,192250,$2879905,-,Materials,2340931,US8883392073,New York Stock Exchange Inc.
FII,FEDERATED INVESTORS INC.,Equity,0.0123,15.15,213596,$3235979,-,Financials,2246288,US3142111034,New York Stock Exchange Inc.
SVU,SUPERVALU INC,Equity,0.0151,8.12,488299,$3964988,-,Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.
AN,AUTONATION INC,Equity,0.0155,36.87,109958,$4054151,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.
CPWR,COMPUWARE CORP.,Equity,0.0160,8.32,502995,$4184918,-,Information Technology,2220884,US2056381096,NASDAQ
GHC,GRAHAM HOLDINGS COMPANY CO CLASS B,Equity,0.0162,376.81,11255,$4240997,-,Consumer Discretionary,2942003,US9396401088,New York Stock Exchange Inc.
FSLR,FIRST SOLAR INC,Equity,0.0173,33.76,134184,$4530052,-,Information Technology,B1HMF22,US3364331070,NASDAQ
ETFC,E*TRADE FINANCIAL CORP.,Equity,0.0177,7.96,583529,$4644891,-,Financials,2299011,US2692464017,NASDAQ
DF,DEAN FOODS CO.,Equity,0.0180,11.20,422547,$4732526,-,Consumer Staples,2858649,US2423701042,New York Stock Exchange Inc.
FHN,FIRST HORIZON NATIONAL CORP.,Equity,0.0185,8.00,606764,$4854112,-,Financials,2341484,US3205171057,New York Stock Exchange Inc.
PHM,PULTEGROUP INC,Equity,0.0186,6.31,775258,$4891878,-,Consumer Discretionary,2708841,US7458671010,New York Stock Exchange Inc.
THC,TENET HEALTHCARE CORP.,Equity,0.0195,5.13,995543,$5107136,-,Health Care,2626879,US88033G1004,New York Stock Exchange Inc.
PKI,PERKINELMER INC.,Equity,0.0198,20.00,260146,$5202920,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.
DV,DEVRY EDUCATION GROUP INC,Equity,0.0203,38.46,138796,$5338094,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.
LXK,LEXMARK INTERNATIONAL INC.,Equity,0.0208,33.07,164724,$5447423,-,Information Technology,2511908,US5297711070,New York Stock Exchange Inc.
UNS1,VIAVI SOLUTIONS INC,Equity,0.0209,10.44,524577,$5476584,-,Information Technology,B1G2LW5,US46612J5074,Boerse Stuttgart
TRIP,TRIPADVISOR INC,Equity,0.0210,25.21,218363,$5504931,-,Consumer Discretionary,B6ZC3N6,US8969452015,NASDAQ
BIG,BIG LOTS INC.,Equity,0.0217,37.76,150654,$5688695,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.
TER,TERADYNE INC.,Equity,0.0219,13.63,421118,$5739838,-,Information Technology,2884183,US8807701029,New York Stock Exchange Inc.
PCS,METROPCS COMMUNICATIONS INC.,Equity,0.0222,8.68,669922,$5814923,-,Telecommunication Services,B02F228,US5917081029,New York Stock Exchange Inc.
PDCO,PATTERSON COMPANIES INC,Equity,0.0227,29.52,201406,$5945505,-,Health Care,2672689,US7033951036,NASDAQ
HAR,HARMAN INTERNATIONAL INDUSTRIES IN,Equity,0.0233,38.04,160408,$6101920,-,Consumer Discretionary,2411138,US4130861093,New York Stock Exchange Inc.
RRD,RR DONNELLEY AND SONS,Equity,0.0237,14.43,431513,$6226733,-,Industrials,2276605,US2578671016,New York Stock Exchange Inc.
R,RYDER SYSTEM INC,Equity,0.0238,53.14,117728,$6256066,-,Industrials,2760669,US7835491082,New York Stock Exchange Inc.
EXPE,EXPEDIA INC,Equity,0.0241,29.02,218103,$6329349,-,Consumer Discretionary,B748CK2,US30212P3038,NASDAQ
NVLS,NOVELLUS SYSTEMS INC.,Equity,0.0242,41.29,153963,$6357132,-,Information Technology,2650748,US6700081010,NASDAQ
AIV,APARTMENT INVESTMENT & MANAGEMENT,Equity,0.0242,22.91,277551,$6358693,-,Financials,2057059,US03748R1014,New York Stock Exchange Inc.
SNA,SNAP-ON INC.,Equity,0.0258,50.62,133756,$6770729,-,Industrials,2818740,US8330341012,New York Stock Exchange Inc.
LM,LEGG MASON INC,Equity,0.0262,24.05,285426,$6864495,-,Financials,2510615,US5249011058,New York Stock Exchange Inc.
ZION,ZIONS BANCORPORATION,Equity,0.0263,16.28,423301,$6891340,-,Financials,2989828,US9897011071,NASDAQ
AVY,AVERY DENNISON CORP,Equity,0.0266,28.68,243375,$6979995,-,Industrials,2066408,US0536111091,New York Stock Exchange Inc.
URBN,URBAN OUTFITTERS INC,Equity,0.0268,27.56,254693,$7019339,-,Consumer Discretionary,2933438,US9170471026,NASDAQ
BMS,BEMIS INC,Equity,0.0273,30.08,237940,$7157235,-,Materials,2090173,US0814371052,New York Stock Exchange Inc.
NDAQ,NASDAQ INC,Equity,0.0274,24.51,292962,$7180499,-,Financials,2965107,US6311031081,NASDAQ
CVC,CABLEVISION SYSTEMS CORP CLASS A,Equity,0.0275,14.22,507010,$7209682,-,Consumer Discretionary,2162243,US12686C1099,New York Stock Exchange Inc.
TSS,TOTAL SYSTEM SERVICES INC,Equity,0.0277,19.56,371361,$7263821,-,Information Technology,2897697,US8919061098,New York Stock Exchange Inc.
LEN,LENNAR A CORP,Equity,0.0277,19.65,369928,$7269085,-,Consumer Discretionary,2511920,US5260571048,New York Stock Exchange Inc.
TGNA,GANNETT CO INC,Equity,0.0278,13.37,545858,$7298121,-,Consumer Discretionary,2360304,US3647301015,New York Stock Exchange Inc.
AMD,ADVANCED MICRO DEVICES INC,Equity,0.0278,5.40,1352924,$7305790,-,Information Technology,2007849,US0079031078,NASDAQ
OI,OWENS ILLINOIS INC,Equity,0.0279,19.38,377113,$7308450,-,Materials,2662862,US6907684038,New York Stock Exchange Inc.
GNW,GENWORTH FINANCIAL A INC,Equity,0.0282,6.55,1127776,$7386933,-,Financials,B011WL6,US37247D1063,New York Stock Exchange Inc.
LEG,LEGGETT & PLATT INC,Equity,0.0283,23.04,321661,$7411069,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.
MOLX,MOLEX INC.,Equity,0.0286,23.86,314345,$7500272,-,Information Technology,2599142,US6085541018,NASDAQ
HCBK,HUDSON CITY BANCORP INC,Equity,0.0289,6.25,1213699,$7585619,-,Financials,2437952,US4436831071,NASDAQ
TSO,TESORO CORP.,Equity,0.0290,23.36,325990,$7615126,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.
SEE,SEALED AIR CORP,Equity,0.0291,17.21,443930,$7640035,-,Materials,2232793,US81211K1007,New York Stock Exchange Inc.
GME,GAMESTOP CORP CLASS A,Equity,0.0294,24.13,319965,$7720755,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.
LSI,LSI CORP,Equity,0.0295,5.95,1302781,$7751547,-,Information Technology,2498993,US5021611026,NASDAQ
LDOS,SAIC INC,Equity,0.0298,12.29,635431,$7809447,-,Information Technology,B1FWD42,US78390X1019,New York Stock Exchange Inc.
GT,GOODYEAR TIRE & RUBBER,Equity,0.0304,14.17,561946,$7962775,-,Consumer Discretionary,2378200,US3825501014,NASDAQ
DHI,D R HORTON INC,Equity,0.0307,12.61,638755,$8054701,-,Consumer Discretionary,2250687,US23331A1097,New York Stock Exchange Inc.
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.0314,20.67,398586,$8238773,-,Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.
JBL,JABIL CIRCUIT INC,Equity,0.0317,19.66,423650,$8328959,-,Information Technology,2471789,US4663131039,New York Stock Exchange Inc.
WHR,WHIRLPOOL CORP,Equity,0.0318,47.45,175644,$8334308,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.
DNB,DUN & BRADSTREET CORP,Equity,0.0319,74.83,111689,$8357688,-,Industrials,2636254,US26483E1001,New York Stock Exchange Inc.
CSC,COMPUTER SCIENCES CORP,Equity,0.0322,23.70,356356,$8445637,-,Information Technology,2215200,US2053631048,New York Stock Exchange Inc.
PBI,PITNEY BOWES INC,Equity,0.0326,18.54,461563,$8557378,-,Industrials,2690506,US7244791007,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.0326,31.89,268419,$8559882,-,Consumer Discretionary,2414580,US4180561072,NASDAQ
MAS,MASCO CORP,Equity,0.0328,10.48,821436,$8608649,-,Industrials,2570200,US5745991068,New York Stock Exchange Inc.
AIZ,ASSURANT INC,Equity,0.0333,41.06,212948,$8743645,-,Financials,2331430,US04621X1081,New York Stock Exchange Inc.
USX1,US STEEL CORP CORP,Equity,0.0334,26.46,330987,$8757916,-,Materials,B1C5WK3,US9129091081,Deutsche Boerse Ag
RDC,ROWAN COMPANIES PLC,Equity,0.0334,30.33,288936,$8763429,-,Energy,2753197,US7793821007,New York Stock Exchange Inc.
NFLX,NETFLIX INC,Equity,0.0336,69.29,127075,$8805027,-,Consumer Discretionary,2857817,US64110L1061,NASDAQ
CTAS,CINTAS CORP,Equity,0.0336,34.81,253433,$8822003,-,Industrials,2197137,US1729081059,NASDAQ
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.0337,55.26,159747,$8827619,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.
FLIR,FLIR SYSTEMS INC,Equity,0.0345,25.07,360663,$9041821,-,Information Technology,2344717,US3024451011,NASDAQ
HRL,HORMEL FOODS CORP,Equity,0.0353,29.29,316004,$9255757,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
RHI,ROBERT HALF,Equity,0.0357,28.46,328799,$9357620,-,Industrials,2110703,US7703231032,New York Stock Exchange Inc.
TE,TECO ENERGY INC,Equity,0.0362,19.14,495994,$9493325,-,Utilities,2880255,US8723751009,New York Stock Exchange Inc.
NRG,NRG ENERGY INC,Equity,0.0364,18.12,526307,$9536683,-,Utilities,2212922,US6293775085,New York Stock Exchange Inc.
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.0364,42.42,224871,$9539028,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ
ANF,ABERCROMBIE & FITCH CO. CL A,Equity,0.0367,48.84,197361,$9639111,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.0368,36.04,267732,$9649061,-,Information Technology,2412001,US4138751056,New York Stock Exchange Inc.
TEG,INTEGRYS ENERGY GROUP INC.,Equity,0.0370,54.18,179144,$9706022,-,Utilities,2982098,US45822P1057,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.0371,52.42,185575,$9727842,-,Materials,2464165,US4595061015,New York Stock Exchange Inc.
SUN,SUNOCO INC.,Equity,0.0382,41.02,244278,$10020284,-,Energy,2859868,US86764P1093,New York Stock Exchange Inc.
CVH,COVENTRY HEALTH CARE INC,Equity,0.0382,30.37,330336,$10032304,-,Health Care,2232696,US2228621049,New York Stock Exchange Inc.
TMK,TORCHMARK CORP,Equity,0.0386,43.39,233328,$10124102,-,Financials,2896713,US8910271043,New York Stock Exchange Inc.
IPG,INTERPUBLIC GROUP OF COMPANIES INC,Equity,0.0392,9.73,1055554,$10270540,-,Consumer Discretionary,2466321,US4606901001,New York Stock Exchange Inc.
ANRZQ,ALPHA NATURAL RESOURCES INC,Equity,0.0392,20.43,503040,$10277107,-,Energy,B066NX5,US02076X1028,Non-Nms Quotation Service (Nnqs)
LUK,LEUCADIA NATIONAL CORP,Equity,0.0394,22.74,454966,$10345927,-,Financials,2513012,US5272881047,New York Stock Exchange Inc.
PWR,QUANTA SERVICES INC.,Equity,0.0397,21.54,483173,$10407546,-,Industrials,2150204,US74762E1029,New York Stock Exchange Inc.
POM,PEPCO HOLDINGS INC,Equity,0.0403,20.30,520498,$10566109,-,Utilities,2971698,US7132911022,New York Stock Exchange Inc.
PBCT,PEOPLES UNITED FINANCIAL INC,Equity,0.0404,12.85,825756,$10610965,-,Financials,B1W41J2,US7127041058,NASDAQ
NWL,NEWELL BRANDS INC,Equity,0.0408,16.15,662879,$10705496,-,Consumer Discretionary,2635701,US6512291062,New York Stock Exchange Inc.
EFX,EQUIFAX INC,Equity,0.0411,38.74,278370,$10784054,-,Industrials,2319146,US2944291051,New York Stock Exchange Inc.
HBAN,HUNTINGTON BANCSHARES INC,Equity,0.0415,5.49,1984938,$10897310,-,Financials,2445966,US4461501045,NASDAQ
XYL,XYLEM INC,Equity,0.0416,25.69,425168,$10922566,-,Industrials,B3P2CN8,US98419M1009,New York Stock Exchange Inc.
HRB,H&R BLOCK INC,Equity,0.0417,16.33,670689,$10952351,-,Consumer Discretionary,2105505,US0936711052,New York Stock Exchange Inc.
CINF,CINCINNATI FINANCIAL CORP,Equity,0.0431,30.46,371424,$11313575,-,Financials,2196888,US1720621010,NASDAQ
GAS,AGL RESOURCES INC.,Equity,0.0432,42.26,268130,$11331174,-,Utilities,2060961,US0012041069,New York Stock Exchange Inc.
XRAY,DENTSPLY SIRONA INC,Equity,0.0433,34.99,324580,$11357054,-,Health Care,2364339,US2490301072,NASDAQ
CBG,CBRE GROUP INC,Equity,0.0433,15.22,746363,$11359645,-,Financials,B6WVMH3,US12504L1098,New York Stock Exchange Inc.
NBR,NABORS INDUSTRIES LTD,Equity,0.0436,17.34,660335,$11450209,-,Energy,2963372,BMG6359F1032,New York Stock Exchange Inc.
NFX,NEWFIELD EXPLORATION,Equity,0.0437,37.73,303712,$11459054,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.
HSP,HOSPIRA INC,Equity,0.0438,30.37,378642,$11499358,-,Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.
JCP,JC PENNEY INC,Equity,0.0439,35.15,327390,$11507759,-,Consumer Discretionary,2680303,US7081601061,New York Stock Exchange Inc.
ATI,ALLEGHENY TECHNOLOGIES INC,Equity,0.0445,47.80,244175,$11671565,-,Materials,2526117,US01741R1023,New York Stock Exchange Inc.
VMC,VULCAN MATERIALS,Equity,0.0446,39.35,297101,$11690924,-,Materials,2931205,US9291601097,New York Stock Exchange Inc.
MWV,MEADWESTVACO CORP,Equity,0.0448,29.95,392216,$11746869,-,Materials,2840044,US5833341077,New York Stock Exchange Inc.
FTR,FRONTIER COMMUNICATIONS CORP,Equity,0.0448,5.15,2283894,$11762054,-,Telecommunication Services,2197933,US35906A1088,NASDAQ
TXT,TEXTRON INC,Equity,0.0449,18.49,637499,$11787357,-,Industrials,2885937,US8832031012,New York Stock Exchange Inc.
CMA,COMERICA INC,Equity,0.0449,25.80,456918,$11788484,-,Financials,2212870,US2003401070,New York Stock Exchange Inc.
IGT,INTERNATIONAL GAME TECHNOLOGY,Equity,0.0449,17.20,685461,$11789929,-,Consumer Discretionary,2464972,US4599021023,New York Stock Exchange Inc.
QEP,QEP RESOURCES INC,Equity,0.0453,29.30,405936,$11893925,-,Energy,B60X657,US74733V1008,New York Stock Exchange Inc.
SCG,SCANA CORP,Equity,0.0454,45.06,264421,$11914810,-,Utilities,2545844,US80589M1027,New York Stock Exchange Inc.
JEC,JACOBS ENGINEERING GROUP INC,Equity,0.0454,40.58,293683,$11917656,-,Industrials,2469052,US4698141078,New York Stock Exchange Inc.
PNW,PINNACLE WEST CORP,Equity,0.0460,48.18,250688,$12078148,-,Utilities,2048804,US7234841010,New York Stock Exchange Inc.
ARG,AIRGAS INC,Equity,0.0466,78.08,156659,$12231935,-,Materials,2011561,US0093631028,New York Stock Exchange Inc.
EMN,EASTMAN CHEMICAL,Equity,0.0470,39.06,315476,$12322493,-,Materials,2298386,US2774321002,New York Stock Exchange Inc.
RN7,REGIONS FINANCL,Equity,0.0474,4.30,2890941,$12431046,-,Financials,B01SFL8,US7591EP1005,Boerse Muenchen
FLS,FLOWSERVE CORP,Equity,0.0484,99.32,127937,$12706703,-,Industrials,2288406,US34354P1057,New York Stock Exchange Inc.
CMS,CMS ENERGY CORP,Equity,0.0487,22.08,578149,$12765530,-,Utilities,2219224,US1258961002,New York Stock Exchange Inc.
BMC,BMC SOFTWARE INC.,Equity,0.0488,32.78,390598,$12803802,-,Information Technology,2068921,US0559211000,NASDAQ
VRSN,VERISIGN INC,Equity,0.0497,35.72,364953,$13036121,-,Information Technology,2142922,US92343E1029,NASDAQ
CFN,CAREFUSION CORP,Equity,0.0499,25.41,515139,$13089682,-,Health Care,B3N2D37,US14170T1016,New York Stock Exchange Inc.
IRM,IRON MOUNTAIN INC,Equity,0.0500,30.80,425990,$13120492,-,Industrials,2542931,US4628461067,New York Stock Exchange Inc.
WYN,WYNDHAM WORLDWIDE CORP,Equity,0.0505,37.83,349979,$13239706,-,Consumer Discretionary,B198391,US98310W1080,New York Stock Exchange Inc.
AKAM,AKAMAI TECHNOLOGIES INC,Equity,0.0506,32.28,411228,$13274440,-,Information Technology,2507457,US00971T1016,NASDAQ
BLL,BALL CORP,Equity,0.0511,35.71,375393,$13405284,-,Materials,2073022,US0584981064,New York Stock Exchange Inc.
LNC,LINCOLN NATIONAL CORP,Equity,0.0512,19.42,692052,$13439650,-,Financials,2516378,US5341871094,New York Stock Exchange Inc.
PCL,PLUM CREEK TIMBER COMPANY REIT INC,Equity,0.0518,36.56,371728,$13590376,-,Financials,2692397,US7292511083,-
CPB,CAMPBELL SOUP,Equity,0.0523,33.24,412410,$13708508,-,Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.
DNR,DENBURY RESOURCES INC,Equity,0.0525,15.10,911855,$13769011,-,Energy,2418474,US2479162081,New York Stock Exchange Inc.
DRI,DARDEN RESTAURANTS INC,Equity,0.0526,45.58,302490,$13787494,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.0528,20.64,670475,$13838604,-,Consumer Staples,2909730,US9024941034,New York Stock Exchange Inc.
FMC,FMC CORP,Equity,0.0530,86.04,161654,$13908710,-,Materials,2328603,US3024913036,New York Stock Exchange Inc.
UUM,UNUM GROUP,Equity,0.0539,21.07,671064,$14139318,-,Financials,5925777,US91529Y1064,Deutsche Boerse Ag
MU,MICRON TECHNOLOGY INC,Equity,0.0543,6.29,2265985,$14253046,-,Information Technology,2588184,US5951121038,NASDAQ
HP,HELMERICH & PAYNE INC,Equity,0.0547,58.36,245945,$14353350,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.0548,53.87,266709,$14367614,-,Consumer Discretionary,2043694,US0376041051,NASDAQ
XL,XL GROUP PLC,Equity,0.0555,19.77,735923,$14549198,-,Financials,B5LRLL2,IE00B5LRLL25,New York Stock Exchange Inc.
ES,NORTHEAST UTILITIES,Equity,0.0559,36.07,406331,$14656359,-,Utilities,2645108,US6643971061,New York Stock Exchange Inc.
GPS,GAP INC,Equity,0.0563,18.55,796503,$14775131,-,Consumer Discretionary,2360326,US3647601083,New York Stock Exchange Inc.
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.0565,26.59,556952,$14809354,-,Information Technology,2769796,US31620M1062,New York Stock Exchange Inc.
MCO,MOODYS CORP,Equity,0.0576,33.68,448710,$15112553,-,Financials,2252058,US6153691059,New York Stock Exchange Inc.
PLL,PALL CORP,Equity,0.0577,57.15,264792,$15132863,-,Industrials,2668804,US6964293079,New York Stock Exchange Inc.
KIM,KIMCO REALTY REIT CORP,Equity,0.0579,16.24,934604,$15177969,-,Financials,2491594,US49446R1095,New York Stock Exchange Inc.
SRCL,STERICYCLE INC,Equity,0.0581,77.92,195492,$15232737,-,Industrials,2860826,US8589121081,NASDAQ
WAT,WATER CORP CORP,Equity,0.0581,74.05,205809,$15240156,-,Health Care,2937689,US9418481035,New York Stock Exchange Inc.
LLL,L-3 COMMUNICATIONS HOLDINGS INC,Equity,0.0583,66.68,229300,$15289724,-,Industrials,2247366,US5024241045,New York Stock Exchange Inc.
LUV,SOUTHWEST AIRLINES,Equity,0.0583,8.56,1788141,$15306487,-,Industrials,2831543,US8447411088,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.0586,50.42,304648,$15360352,-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
NI,NISOURCE INC,Equity,0.0586,23.81,645407,$15367141,-,Utilities,2645409,US65473P1057,New York Stock Exchange Inc.
FDO,FAMILY DOLLAR STORES INC,Equity,0.0593,57.66,269669,$15549115,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.
SLM,SLM CORP,Equity,0.0598,13.40,1169845,$15675923,-,Financials,2101967,US78442P1066,NASDAQ
EA,ELECTRONIC ARTS INC,Equity,0.0598,20.60,761594,$15688836,-,Information Technology,2310194,US2855121099,NASDAQ
NYX,NYSE EURONEXT,Equity,0.0599,26.10,601782,$15706510,-,Financials,B1VJYW2,US6294911010,New York Stock Exchange Inc.
LLTC,LINEAR TECHNOLOGY CORP,Equity,0.0599,30.03,523141,$15709924,-,Information Technology,2516839,US5356781063,NASDAQ
WIN,WINDSTREAM CORP.,Equity,0.0599,11.74,1338593,$15715082,-,Telecommunication Services,B180376,US97381W1045,NASDAQ
BBY,BEST BUY INC,Equity,0.0601,23.37,674132,$15754465,-,Consumer Discretionary,2094670,US0865161014,New York Stock Exchange Inc.
TAP,MOLSON COORS BREWING CLASS B,Equity,0.0601,43.54,361885,$15756473,-,Consumer Staples,B067BM3,US60871R2094,New York Stock Exchange Inc.
ADSK,AUTODESK INC,Equity,0.0603,30.33,521520,$15817702,-,Information Technology,2065159,US0527691069,NASDAQ
KMX,CARMAX INC,Equity,0.0604,30.48,520180,$15855086,-,Consumer Discretionary,2983563,US1431301027,New York Stock Exchange Inc.
LIFE,LIFE TECHNOLOGIES CORP,Equity,0.0607,38.91,409473,$15932594,-,Health Care,2397186,US53217V1098,NASDAQ
BWA,BORGWARNER INC,Equity,0.0611,63.74,251668,$16041318,-,Consumer Discretionary,2111955,US0997241064,New York Stock Exchange Inc.
MCHP,MICROCHIP TECHNOLOGY INC,Equity,0.0613,36.63,438998,$16080497,-,Information Technology,2592174,US5950171042,NASDAQ
S,SPRINT NEXTEL CORP,Equity,0.0614,2.34,6882466,$16104970,-,Telecommunication Services,2922447,US8520611000,New York Stock Exchange Inc.
DVA,DAVITA INC,Equity,0.0621,75.81,214790,$16283230,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.
SWY,SAFEWAY INC,Equity,0.0626,21.04,780975,$16431714,-,Consumer Staples,2767165,US7865142084,New York Stock Exchange Inc.
WDC,WESTERN DIGITAL CORP,Equity,0.0634,30.95,537277,$16628723,-,Information Technology,2954699,US9581021055,NASDAQ
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.0634,16.25,1024055,$16640894,-,Financials,2476193,US4165151048,New York Stock Exchange Inc.
KEY,KEYCORP ORD,Equity,0.0642,7.69,2189027,$16833618,-,Financials,5700606,US4932671088,Boerse Berlin
BCR,C R BARD INC,Equity,0.0643,85.50,197246,$16864533,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.
CA,CA INC,Equity,0.0656,20.22,850696,$17196820,-,Information Technology,2214832,US12673P1057,NASDAQ
PFG,PRINCIPAL FINANCIAL GROUP INC,Equity,0.0658,24.60,701395,$17254317,-,Financials,2803014,US74251V1026,New York Stock Exchange Inc.
APH,AMPHENOL CORP CLASS A,Equity,0.0659,45.39,380899,$17289006,-,Information Technology,2145084,US0320951017,New York Stock Exchange Inc.
AVP,AVON PRODUCTS INC,Equity,0.0659,17.47,989827,$17292278,-,Consumer Staples,2066721,US0543031027,New York Stock Exchange Inc.
SIAL,SIGMA ALDRICH CORP,Equity,0.0659,62.46,276912,$17295924,-,Materials,2807566,US8265521018,NASDAQ
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.0662,67.13,258704,$17366800,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.
NE,NOBLE CORP.,Equity,0.0669,30.22,580362,$17538540,-,Energy,B65Z9D7,CH0033347318,New York Stock Exchange Inc.
AES,AES CORP,Equity,0.0669,11.84,1482036,$17547306,-,Utilities,2002479,US00130H1059,New York Stock Exchange Inc.
WPI,WATSON PHARMACEUTICALS,Equity,0.0672,60.34,292293,$17636960,-,Health Care,2943545,US9426831031,New York Stock Exchange Inc.
SHW,SHERWIN WILLIAMS,Equity,0.0674,89.27,197969,$17672693,-,Materials,2804211,US8243481061,New York Stock Exchange Inc.
